From	To	Species	Gene Name
ENSCGRG00001022457	100766117	Cricetulus griseus	family with sequence similarity 53 member A(Fam53a)
ENSCGRG00001022459	100767262	Cricetulus griseus	zinc finger and BTB domain containing 47(Zbtb47)
ENSCGRG00001010472	100758059	Cricetulus griseus	cyclin T1(Ccnt1)
ENSCGRG00001010470	100762895	Cricetulus griseus	NCK adaptor protein 2(Nck2)
ENSCGRG00001010477	100761409	Cricetulus griseus	testis expressed 44(Tex44)
ENSCGRG00001022450	100756836	Cricetulus griseus	SH3 domain containing GRB2 like 2, endophilin A1(Sh3gl2)
ENSCGRG00001021120	100769635	Cricetulus griseus	zinc finger protein 638(Znf638)
ENSCGRG00001023783	100751353	Cricetulus griseus	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase(Sel1l)
ENSCGRG00001022452	100769879	Cricetulus griseus	mutL homolog 1(Mlh1)
ENSCGRG00001023782	100772540	Cricetulus griseus	GTPase IMAP family member 6(LOC100772540)
ENSCGRG00001021133	100755631	Cricetulus griseus	transmembrane protein 53(Tmem53)
ENSCGRG00001022465	100770204	Cricetulus griseus	nuclear factor, erythroid 2(Nfe2)
ENSCGRG00001023795	100764196	Cricetulus griseus	nuclear factor of activated T cells 2 interacting protein(Nfatc2ip)
ENSCGRG00001022467	100762701	Cricetulus griseus	cytochrome c oxidase subunit 8B, mitochondrial-like(LOC100762701)
ENSCGRG00001021136	100768646	Cricetulus griseus	immunoglobulin superfamily member 1(Igsf1)
ENSCGRG00001023797	100772938	Cricetulus griseus	growth hormone releasing hormone receptor(Ghrhr)
ENSCGRG00001022466	100764184	Cricetulus griseus	allograft inflammatory factor 1(Aif1)
ENSCGRG00001022469	100759588	Cricetulus griseus	chloride voltage-gated channel 3(Clcn3)
ENSCGRG00001023799	100754581	Cricetulus griseus	tripartite motif containing 21(Trim21)
ENSCGRG00001022468	100755322	Cricetulus griseus	axin interactor, dorsalization associated(Aida)
ENSCGRG00001010484	113834312	Cricetulus griseus	forkhead box protein D2(LOC113834312)
ENSCGRG00001010481	100760740	Cricetulus griseus	paxillin(Pxn)
ENSCGRG00001010482	100751945	Cricetulus griseus	nectin cell adhesion molecule 2(Nectin2)
ENSCGRG00001010488	100767927	Cricetulus griseus	olfactory receptor 183-like(LOC100767927)
ENSCGRG00001010486	100752353	Cricetulus griseus	dpy-19 like 2(Dpy19l2)
ENSCGRG00001023792	100759760	Cricetulus griseus	SEL1L family member 3(Sel1l3)
ENSCGRG00001022461	100764792	Cricetulus griseus	SH3 domain binding kinase 1(Sbk1)
ENSCGRG00001021130	100756646	Cricetulus griseus	ETS variant transcription factor 5(Etv5)
ENSCGRG00001022460	100761777	Cricetulus griseus	inositol polyphosphate-5-phosphatase J(Inpp5j)
ENSCGRG00001023794	100756026	Cricetulus griseus	DnaJ heat shock protein family (Hsp40) member C27(Dnajc27)
ENSCGRG00001021132	100750927	Cricetulus griseus	phospholipase A2 group IVA(Pla2g4a)
ENSCGRG00001023793	100772248	Cricetulus griseus	vimentin type intermediate filament associated coiled-coil protein(Vmac)
ENSCGRG00001022462	100752902	Cricetulus griseus	acyl-CoA synthetase short chain family member 2(Acss2)
ENSCGRG00001021147	100754567	Cricetulus griseus	arylsulfatase A(Arsa)
ENSCGRG00001021148	100760735	Cricetulus griseus	protein phosphatase 1 regulatory inhibitor subunit 2(Ppp1r2)
ENSCGRG00001022479	100771250	Cricetulus griseus	poly(ADP-ribose) polymerase family member 11(Parp11)
ENSCGRG00001021149	100751676	Cricetulus griseus	kinesin family member 22(Kif22)
ENSCGRG00001010491	100759364	Cricetulus griseus	olfactory receptor 5A1(LOC100759364)
ENSCGRG00001010494	100773345	Cricetulus griseus	IMP U3 small nucleolar ribonucleoprotein 4(Imp4)
ENSCGRG00001010495	100770247	Cricetulus griseus	lysine demethylase 4B(Kdm4b)
ENSCGRG00001010493	100754029	Cricetulus griseus	adenosine deaminase domain containing 1(Adad1)
ENSCGRG00001010498	100775036	Cricetulus griseus	olfactory receptor 6B2-like(LOC100775036)
ENSCGRG00001010499	100759926	Cricetulus griseus	propionyl-CoA carboxylase subunit beta(Pccb)
ENSCGRG00001010497	100768340	Cricetulus griseus	doublecortin like kinase 1(Dclk1)
ENSCGRG00001021140	100761544	Cricetulus griseus	circadian associated repressor of transcription(Ciart)
ENSCGRG00001022472	100770179	Cricetulus griseus	ring finger protein 4(Rnf4)
ENSCGRG00001021141	100774674	Cricetulus griseus	DAB adaptor protein 2(Dab2)
ENSCGRG00001022471	100751671	Cricetulus griseus	glycogenin 1(Gyg1)
ENSCGRG00001021142	100772271	Cricetulus griseus	sorting nexin family member 30(Snx30)
ENSCGRG00001022486	100772157	Cricetulus griseus	signal transducing adaptor molecule(Stam)
ENSCGRG00001021156	100774717	Cricetulus griseus	ras homolog family member C(Rhoc)
ENSCGRG00001021157	100753390	Cricetulus griseus	zinc finger protein 251(Znf251)
ENSCGRG00001022488	100762123	Cricetulus griseus	RAD21 cohesin complex component like 1(Rad21l1)
ENSCGRG00001021158	100755328	Cricetulus griseus	thyroid hormone receptor interactor 4(Trip4)
ENSCGRG00001021159	100751153	Cricetulus griseus	HIC ZBTB transcriptional repressor 2(Hic2)
ENSCGRG00001022481	100763802	Cricetulus griseus	gamma-glutamyltransferase 1(Ggt1)
ENSCGRG00001022480	100770895	Cricetulus griseus	mediator complex subunit 18(Med18)
ENSCGRG00001021150	100773643	Cricetulus griseus	MIB E3 ubiquitin protein ligase 2(Mib2)
ENSCGRG00001022483	100758021	Cricetulus griseus	pannexin 2(Panx2)
ENSCGRG00001021151	100754876	Cricetulus griseus	insulin like growth factor binding protein 5(Igfbp5)
ENSCGRG00001022482	100760464	Cricetulus griseus	cyclin E2(Ccne2)
ENSCGRG00001021152	100772764	Cricetulus griseus	TRAF2 and NCK interacting kinase(Tnik)
ENSCGRG00001022485	100764780	Cricetulus griseus	tumor necrosis factor(Tnf)
ENSCGRG00001022484	100762132	Cricetulus griseus	homeostatic iron regulator(Hfe)
ENSCGRG00001021154	103160129	Cricetulus griseus	chromosome unknown C1orf35 homolog(CUNH1orf35)
ENSCGRG00001005915	103160301	Cricetulus griseus	C-X-C motif chemokine receptor 6(Cxcr6)
ENSCGRG00001015280	100775003	Cricetulus griseus	solute carrier family 45 member 4(Slc45a4)
ENSCGRG00001015281	100750685	Cricetulus griseus	exocyst complex component 4(Exoc4)
ENSCGRG00001005914	107977063	Cricetulus griseus	hydroxysteroid 17-beta dehydrogenase 13(Hsd17b13)
ENSCGRG00001015283	100774728	Cricetulus griseus	neurotrophin 3(Ntf3)
ENSCGRG00001005912	100752261	Cricetulus griseus	allograft inflammatory factor 1 like(Aif1l)
ENSCGRG00001015289	100757791	Cricetulus griseus	pentatricopeptide repeat domain 2(Ptcd2)
ENSCGRG00001015284	100762470	Cricetulus griseus	protein kinase C theta(Prkcq)
ENSCGRG00001015285	100753258	Cricetulus griseus	WEE1 G2 checkpoint kinase(Wee1)
ENSCGRG00001005917	100751595	Cricetulus griseus	deleted in primary ciliary dyskinesia homolog (mouse)(Dpcd)
ENSCGRG00001015286	100762410	Cricetulus griseus	NADH:ubiquinone oxidoreductase complex assembly factor 1(Ndufaf1)
ENSCGRG00001008188	100754099	Cricetulus griseus	cap methyltransferase 2(Cmtr2)
ENSCGRG00001008186	100755154	Cricetulus griseus	acyl-CoA thioesterase 7(Acot7)
ENSCGRG00001008182	100766167	Cricetulus griseus	beta-actin-like protein 2(LOC100766167)
ENSCGRG00001008189	100752736	Cricetulus griseus	annexin A11(Anxa11)
ENSCGRG00001015292	100750769	Cricetulus griseus	ankyrin repeat and LEM domain containing 2(Ankle2)
ENSCGRG00001015293	100763937	Cricetulus griseus	phosphatidylcholine transfer protein(Pctp)
ENSCGRG00001015294	100752129	Cricetulus griseus	solute carrier family 27 member 3(Slc27a3)
ENSCGRG00001005900	100755175	Cricetulus griseus	YdjC chitooligosaccharide deacetylase homolog(Ydjc)
ENSCGRG00001015290	100767494	Cricetulus griseus	NAD(P)HX dehydratase(Naxd)
ENSCGRG00001015299	100766470	Cricetulus griseus	DEAD-box helicase 19B(Ddx19b)
ENSCGRG00001015299	100766941	Cricetulus griseus	ATP-dependent RNA helicase DDX19A(LOC100766941)
ENSCGRG00001015295	100768257	Cricetulus griseus	calaxin(Clxn)
ENSCGRG00001015296	100761631	Cricetulus griseus	pleckstrin 2(Plek2)
ENSCGRG00001015297	100773600	Cricetulus griseus	tRNA-yW synthesizing protein 5(Tyw5)
ENSCGRG00001015298	100759573	Cricetulus griseus	otoferlin(Otof)
ENSCGRG00001008174	113835056	Cricetulus griseus	small integral membrane protein 32(Smim32)
ENSCGRG00001008173	100767619	Cricetulus griseus	Rap guanine nucleotide exchange factor 3(Rapgef3)
ENSCGRG00001008171	100770186	Cricetulus griseus	IZUMO family member 2(Izumo2)
ENSCGRG00001009499	100755792	Cricetulus griseus	MAPK associated protein 1(Mapkap1)
ENSCGRG00001011701	100762089	Cricetulus griseus	aldehyde dehydrogenase 1 family member L1(Aldh1l1)
ENSCGRG00001011702	118239068	Cricetulus griseus	serine peptidase inhibitor, Kunitz type 3(Spint3)
ENSCGRG00001011700	100766048	Cricetulus griseus	somatostatin receptor 1(Sstr1)
ENSCGRG00001009490	100763868	Cricetulus griseus	polypeptide N-acetylgalactosaminyltransferase 1(Galnt1)
ENSCGRG00001009491	100763294	Cricetulus griseus	collagen type V alpha 3 chain(Col5a3)
ENSCGRG00001009492	100770661	Cricetulus griseus	leucine zipper and CTNNBIP1 domain containing(Lzic)
ENSCGRG00001011704	100756811	Cricetulus griseus	chromosome 8 C7orf31 homolog(C8H7orf31)
ENSCGRG00001009494	100761276	Cricetulus griseus	family with sequence similarity 117 member A(Fam117a)
ENSCGRG00001009495	100751354	Cricetulus griseus	LIM zinc-binding domain-containing Nebulette(Nebulette)
ENSCGRG00001009497	100764064	Cricetulus griseus	leucine rich repeat and Ig domain containing 2(Lingo2)
ENSCGRG00001011708	100754889	Cricetulus griseus	tripartite motif containing 37(Trim37)
ENSCGRG00001009487	100772615	Cricetulus griseus	G protein-coupled receptor 20(Gpr20)
ENSCGRG00001009489	100760439	Cricetulus griseus	potassium voltage-gated channel subfamily E regulatory subunit 1(Kcne1)
ENSCGRG00001008152	100766269	Cricetulus griseus	collagen type I alpha 2 chain(Col1a2)
ENSCGRG00001011712	100765820	Cricetulus griseus	ubiquitin specific peptidase 45(Usp45)
ENSCGRG00001011713	100689198	Cricetulus griseus	sphingosine-1-phosphate receptor 1(S1pr1)
ENSCGRG00001011716	100760972	Cricetulus griseus	family with sequence similarity 110 member A(Fam110a)
ENSCGRG00001011717	100754214	Cricetulus griseus	interleukin 17 receptor A(Il17ra)
ENSCGRG00001009481	100763322	Cricetulus griseus	CREB/ATF bZIP transcription factor(Crebzf)
ENSCGRG00001011714	100774734	Cricetulus griseus	ATP binding cassette subfamily B member 10(Abcb10)
ENSCGRG00001009482	100757983	Cricetulus griseus	solute carrier family 13 member 1(Slc13a1)
ENSCGRG00001008159	100757438	Cricetulus griseus	stromal antigen 2(Stag2)
ENSCGRG00001008158	100760993	Cricetulus griseus	probable G-protein coupled receptor 141(LOC100760993)
ENSCGRG00001008157	100754759	Cricetulus griseus	guanylate cyclase 2D, retinal(Gucy2d)
ENSCGRG00001011719	100767135	Cricetulus griseus	DDB1 and CUL4 associated factor 17(Dcaf17)
ENSCGRG00001008156	100760102	Cricetulus griseus	olfactory receptor 2B11(LOC100760102)
ENSCGRG00001023701	100750463	Cricetulus griseus	zw10 kinetochore protein(Zw10)
ENSCGRG00001023700	100763644	Cricetulus griseus	acid phosphatase 3(Acp3)
ENSCGRG00001023703	100768687	Cricetulus griseus	cystatin B(Cstb)
ENSCGRG00001023702	100761244	Cricetulus griseus	centrosomal protein 78(Cep78)
ENSCGRG00001023705	100774348	Cricetulus griseus	protein kinase C delta(Prkcd)
ENSCGRG00001023704	100750575	Cricetulus griseus	lysine methyltransferase 2B(Kmt2b)
ENSCGRG00001023706	100770227	Cricetulus griseus	zinc finger CCHC-type containing 8(Zcchc8)
ENSCGRG00001023708	100764686	Cricetulus griseus	LHFPL tetraspan subfamily member 5(Lhfpl5)
ENSCGRG00001011720	100756794	Cricetulus griseus	transcription factor CP2(Tfcp2)
ENSCGRG00001008143	100770297	Cricetulus griseus	olfactory receptor 10P1(LOC100770297)
ENSCGRG00001009478	100753374	Cricetulus griseus	coiled-coil domain containing 184(Ccdc184)
ENSCGRG00001008142	100768229	Cricetulus griseus	solute carrier family 9 member A6(Slc9a6)
ENSCGRG00001011721	100774334	Cricetulus griseus	protocadherin beta-8-like(LOC100774334)
ENSCGRG00001011722	100756442	Cricetulus griseus	cellular communication network factor 6(Ccn6)
ENSCGRG00001009471	100768515	Cricetulus griseus	perilipin 4(Plin4)
ENSCGRG00001011726	100751874	Cricetulus griseus	PPARG related coactivator 1(Pprc1)
ENSCGRG00001008148	100765379	Cricetulus griseus	RAS p21 protein activator 2(Rasa2)
ENSCGRG00001009475	100767752	Cricetulus griseus	solute carrier family 25 member 30(Slc25a30)
ENSCGRG00001008145	100772102	Cricetulus griseus	inositol polyphosphate phosphatase like 1(Inppl1)
ENSCGRG00001023710	100771720	Cricetulus griseus	galactose-3-O-sulfotransferase 4(Gal3st4)
ENSCGRG00001023712	100757078	Cricetulus griseus	zinc finger DHHC-type palmitoyltransferase 4(Zdhhc4)
ENSCGRG00001023714	100758893	Cricetulus griseus	solute carrier family 5 member 11(Slc5a11)
ENSCGRG00001023716	100752340	Cricetulus griseus	FCH and double SH3 domains 1(Fchsd1)
ENSCGRG00001009465	100771798	Cricetulus griseus	patatin like phospholipase domain containing 6(Pnpla6)
ENSCGRG00001011730	100754097	Cricetulus griseus	formimidoyltransferase cyclodeaminase(Ftcd)
ENSCGRG00001009466	100762371	Cricetulus griseus	WW domain binding protein 1(Wbp1)
ENSCGRG00001008132	100753797	Cricetulus griseus	apurinic/apyrimidinic endodeoxyribonuclease 2(Apex2)
ENSCGRG00001010400	100767251	Cricetulus griseus	zinc finger protein 281(Znf281)
ENSCGRG00001009467	100765219	Cricetulus griseus	DEAD-box helicase 49(Ddx49)
ENSCGRG00001008131	100765063	Cricetulus griseus	methyltransferase 16, N6-methyladenosine(Mettl16)
ENSCGRG00001009468	100772204	Cricetulus griseus	choline dehydrogenase(Chdh)
ENSCGRG00001009469	100767174	Cricetulus griseus	proteasome 20S subunit beta 2(Psmb2)
ENSCGRG00001011734	100766982	Cricetulus griseus	solute carrier family 39 member 1(Slc39a1)
ENSCGRG00001011735	100763817	Cricetulus griseus	RAD23 homolog B, nucleotide excision repair protein(Rad23b)
ENSCGRG00001010404	100759172	Cricetulus griseus	mitogen-activated protein kinase 11(Mapk11)
ENSCGRG00001011732	113836905	Cricetulus griseus	reprimo-like protein(LOC113836905)
ENSCGRG00001010402	100750919	Cricetulus griseus	G protein-coupled receptor class C group 5 member C(Gprc5c)
ENSCGRG00001010407	100754915	Cricetulus griseus	coiled-coil domain containing 198(Ccdc198)
ENSCGRG00001011739	100772734	Cricetulus griseus	myosin-7(LOC100772734)
ENSCGRG00001011736	100755696	Cricetulus griseus	NAD kinase(Nadk)
ENSCGRG00001010405	100763269	Cricetulus griseus	endothelial differentiation related factor 1(Edf1)
ENSCGRG00001008138	100751813	Cricetulus griseus	mitochondrial ribosomal protein L36(Mrpl36)
ENSCGRG00001010406	100766913	Cricetulus griseus	OFD1 centriole and centriolar satellite protein(Ofd1)
ENSCGRG00001009461	100689295	Cricetulus griseus	DPH3 homolog (KTI11, S. cerevisiae)(LOC100689295)
ENSCGRG00001009462	100756380	Cricetulus griseus	reprimo, TP53 dependent G2 arrest mediator homolog(Rprm)
ENSCGRG00001009463	100773779	Cricetulus griseus	LIM and cysteine rich domains 1(Lmcd1)
ENSCGRG00001010409	100762842	Cricetulus griseus	DnaJ heat shock protein family (Hsp40) member B7(Dnajb7)
ENSCGRG00001009464	100765120	Cricetulus griseus	microtubule-associated protein tau(LOC100765120)
ENSCGRG00001023720	100770897	Cricetulus griseus	Rho GTPase activating protein 12(Arhgap12)
ENSCGRG00001023722	100765766	Cricetulus griseus	one cut homeobox 1(Onecut1)
ENSCGRG00001023724	100773318	Cricetulus griseus	EGF like, fibronectin type III and laminin G domains(Egflam)
ENSCGRG00001023727	100759179	Cricetulus griseus	contactin-1(LOC100759179)
ENSCGRG00001023726	100773469	Cricetulus griseus	vasoactive intestinal peptide(Vip)
ENSCGRG00001023729	100772635	Cricetulus griseus	IQ motif containing F6(Iqcf6)
ENSCGRG00001009454	100767418	Cricetulus griseus	HSPB1 associated protein 1(Hspbap1)
ENSCGRG00001011741	100771304	Cricetulus griseus	carbohydrate sulfotransferase 11(Chst11)
ENSCGRG00001008122	100753041	Cricetulus griseus	epithelial membrane protein 1(Emp1)
ENSCGRG00001010410	100767984	Cricetulus griseus	THO complex subunit 6(Thoc6)
ENSCGRG00001011742	113836819	Cricetulus griseus	ankyrin repeat domain-containing protein SOWAHA(LOC113836819)
ENSCGRG00001011740	100770939	Cricetulus griseus	dual specificity phosphatase 11(Dusp11)
ENSCGRG00001010414	100755086	Cricetulus griseus	Smad nuclear interacting protein 1(Snip1)
ENSCGRG00001009459	100754395	Cricetulus griseus	RUN and SH3 domain containing 1(Rusc1)
ENSCGRG00001011746	100761317	Cricetulus griseus	solute carrier family 9 member A9(Slc9a9)
ENSCGRG00001010412	100759652	Cricetulus griseus	olfactory receptor 4D6(LOC100759652)
ENSCGRG00001008129	100761254	Cricetulus griseus	WD repeat domain 41(Wdr41)
ENSCGRG00001011747	100755285	Cricetulus griseus	mediator complex subunit 19(Med19)
ENSCGRG00001008128	100772799	Cricetulus griseus	ATP binding cassette subfamily A member 2(Abca2)
ENSCGRG00001010417	100774235	Cricetulus griseus	glutamate rich WD repeat containing 1(Grwd1)
ENSCGRG00001009451	100770322	Cricetulus griseus	VPS39 subunit of HOPS complex(Vps39)
ENSCGRG00001009453	100758956	Cricetulus griseus	atlastin GTPase 2(Atl2)
ENSCGRG00001023730	100761489	Cricetulus griseus	phospholipase A2 group III(Pla2g3)
ENSCGRG00001023732	100771925	Cricetulus griseus	GLIS family zinc finger 1(Glis1)
ENSCGRG00001022401	100767057	Cricetulus griseus	SIX homeobox 2(Six2)
ENSCGRG00001023731	100770789	Cricetulus griseus	PDZ and LIM domain 7(Pdlim7)
ENSCGRG00001023734	100758951	Cricetulus griseus	aldehyde dehydrogenase 9 family member A1(Aldh9a1)
ENSCGRG00001023733	100756031	Cricetulus griseus	tolloid like 2(Tll2)
ENSCGRG00001022402	100763346	Cricetulus griseus	ubiquitin specific peptidase 9 X-linked(Usp9x)
ENSCGRG00001023736	103161362	Cricetulus griseus	lamin B1(Lmnb1)
ENSCGRG00001022405	103163676	Cricetulus griseus	nuclear receptor subfamily 2 group F member 6(Nr2f6)
ENSCGRG00001022404	100773687	Cricetulus griseus	sialic acid binding Ig like lectin 1(Siglec1)
ENSCGRG00001023738	100758045	Cricetulus griseus	junctional adhesion molecule 3(Jam3)
ENSCGRG00001023737	100765004	Cricetulus griseus	dishevelled associated activator of morphogenesis 1(Daam1)
ENSCGRG00001022406	100766138	Cricetulus griseus	synapsin I(Syn1)
ENSCGRG00001022409	100766179	Cricetulus griseus	tousled like kinase 1(Tlk1)
ENSCGRG00001022408	107976993	Cricetulus griseus	tight junction protein ZO-2(LOC107976993)
ENSCGRG00001011752	100763603	Cricetulus griseus	complement factor properdin(Cfp)
ENSCGRG00001009443	100753973	Cricetulus griseus	galactosamine (N-acetyl)-6-sulfatase(Galns)
ENSCGRG00001009444	100774381	Cricetulus griseus	transmembrane protein 18(Tmem18)
ENSCGRG00001009445	100772344	Cricetulus griseus	haloacid dehalogenase like hydrolase domain containing 2(Hdhd2)
ENSCGRG00001009446	100756647	Cricetulus griseus	granulin precursor(Grn)
ENSCGRG00001011756	100758543	Cricetulus griseus	regulator of G protein signaling 13(Rgs13)
ENSCGRG00001009447	100751815	Cricetulus griseus	Meis homeobox 1(Meis1)
ENSCGRG00001010425	100767684	Cricetulus griseus	transcription factor 4(Tcf4)
ENSCGRG00001011757	100689242	Cricetulus griseus	ATPase copper transporting alpha(Atp7a)
ENSCGRG00001009448	100761523	Cricetulus griseus	phosphohistidine phosphatase 1(Phpt1)
