gene,entrez_gene_id
LOC100763652,100763652
Ypel3,100770652
Rpl26l1,103163892
Srek1ip1,100761587
Fam20b,100772950
Fbxl18,100767914
LOC100767529,100767529
LOC100773418,100773418
Naa80,100753018
Tasp1,100769290
LOC100760792,100760792
Ift81,100765323
Trdn,100763964
Ctcfl,100759040
LOC107978680,107978680
Vash1,100757885
Ppp1r14a,100763398
Fbxo22,100756994
Ctsb,100756995
Pygm,100757350
Hscb,100769569
Zc3h13,100753716
Gnl3,100762471
Hp1bp3,100765369
Mcoln1,100771505
Znf26,100767846
Capsl,100757989
Tnfsf11,100768715
Fundc2,100754819
Rab34,100761520
LOC100751535,100751535
Man2b2,100770115
Parg,100769150
Avpi1,100759679
LOC100774152,100774152
Rnf39,100753435
LOC100765707,100765707
Snapin,100752727
Scaf4,100765380
Dhx38,100757501
Clcn7,100773701
Fam117a,100761276
B9d2,103160326
LOC100755476,100755476
LOC113838925,113838925
Doc2a,100773354
Spon1,100771703
Ndufaf4,100768936
LOC100760658,100760658
Mmp24,100761156
Rnf20,100754600
Rasip1,100751764
Ufl1,100768952
Snx29,100753883
Gatd1,100752248
Wdr1,100753279
CUNH16orf74,100757748
Nr2f2,100754351
LOC100770146,100770146
Rubcn,100754353
Ankmy2,100758778
Arhgap19,100765788
Prxl2a,100759727
Anks1b,100766915
LOC100768178,100768178
Ube2g2,100765997
Srp14,100761457
LOC100750542,100750542
Polr3b,100759724
LOC107977684,107977684
LOC107977792,107977792
Znf12,100757370
Adgrb3,100753086
LOC100757709,100757709
LOC103158637,103158637
Smc2,100759197
Prr14l,100771689
Cfap251,100753594
Depdc1,100767779
Mcm7,100770006
Ccdc194,113833396
LOC100754794,100754794
Lsm14a,100765260
Prkag2,100758649
Qprt,100755205
Ankrd46,100756375
Gab2,100771626
Tmed10,100759613
Tlk2,100771294
Card19,100758861
Iqsec1,100763049
C1ql1,100765437
LOC118237714,118237714
LOC100757322,100757322
LOC100757758,100757758
Tspan9,100770398
Rgmb,100753047
Herpud2,100772076
Utp11,100750974
Limd2,100774186
Wipi2,100759282
Cactin,100771890
Cep76,100760887
LOC103161999,103161999
Ykt6,100763402
LOC100767596,100767596
Il7r,100757700
Cald1,100763421
Pacsin2,100767688
C1s,100759777
Tpx2,100689332
Surf4,100772015
LOC100753222,100753222
LOC100766431,100766431
Letm2,100753490
Ube2t,100754089
Nsf,100770898
Prss27,100773057
LOC100766833,100766833
Rb1,100752928
Tubgcp5,100760018
Adgre5,100761362
Hltf,100751958
LOC100768480,100768480
LOC103161319,103161319
Tdgf1,100767483
Son,100769440
Tmem131l,100771764
Atf5,100769320
Chpt1,100750762
Acaca,100762904
Fam210b,100764549
LOC103159976,103159976
Tbcel,100767610
LOC100759692,100759692
Frg1,100770784
Brd2,100767103
Elovl4,100774858
Apc,100750563
Actg1,113830633
Glrx,100757688
Flad1,100774575
Jmjd6,100774658
Selenom,100762068
Bak1,100689368
Angpt1,113839205
C1H6orf89,100753933
Paip2b,100756683
Mctp1,100754238
Ift80,100767321
LOC100761705,100761705
LOC100771591,100771591
Mrps27,100757512
LOC100774011,100774011
Ipo11,100756698
LOC100762969,100762969
CUNH4orf45,118239519
Zbed4,100770580
LOC100752044,100752044
Dhps,100755665
Cdc42ep2,100768016
Dhx58,100754123
Ccdc107,100773807
Syf2,100753464
Rprd1a,100767756
Ltv1,100756424
Ercc4,100689044
Borcs8,100770611
Wdr89,100763001
Kcp,100761131
LOC118237712,118237712
Crkl,100752014
Hydin,100758841
Pdgfa,100771503
Dido1,100757601
Tbc1d8,100756640
Plcl2,100771671
Paox,100754371
Dpysl2,100759148
LOC100752747,100752747
Apeh,100761732
Mif,100766328
Ubb,100689268
Wif1,100766071
LOC103161173,103161173
Parp6,100750845
Map1lc3b,100769810
Pask,100771865
LOC100764102,100764102
Rnmt,100757713
Scamp5,100766634
Otud7a,100763787
Ube2z,100753214
Tlr2,100771475
Kcnab2,100765085
Chac2,100768240
LOC100759281,
LOC100772896,100772896
Acp7,100770630
LOC107978296,107978296
Slc9c2,100755156
Nova1,100764229
Cdc25c,100773417
Loxl1,100757882
Atp7b,100770719
Bcl11b,100768427
Krit1,100758813
Cp,100753849
Scaf8,100774924
LOC113837092,113837092
Dcaf15,100759899
LOC100756621,100756621
LOC100770202,100770202
LOC100772423,100772423
Gle1,100767037
LOC100773089,100773089
Marchf2,100754256
Nsmce1,100763072
Kcng2,100763959
LOC100771838,100771838
LOC100751341,100751341
Mbd1,100764668
Dlx2,100769245
Grik5,100757915
Zbtb6,100769203
LOC100750711,100750711
LOC103159818,103159818
LOC103161792,103161792
Phlpp1,100750559
Nmnat2,100761270
Kit,100751027
LOC103164394,103164394
Atp8b2,100751265
Gadd45b,100766127
LOC103163945,103163945
LOC100758812,100758812
Cep192,100756846
Cep83,100765559
Pld5,100750958
Cyren,100689364
Islr,100752905
LOC113837473,113837473
Natd1,100756496
LOC100753269,100753269
LOC100770674,100770674
Osbpl8,100764969
Tasor2,100766168
Uri1,100753065
Epm2a,100766433
LOC118237653,118237653
Ranbp17,100766027
Mael,100768422
Ints7,100750715
Dctn3,100753423
Il15,100772160
Arhgdia,100767064
LOC100771856,100771856
Abca2,100772799
LOC100759344,100759344
LOC100750497,100750497
Kiz,100770594
LOC100762389,100762389
Fancg,100689273
Skil,100765342
Adcy3,100770498
Pmm1,100771643
Bckdhb,100774277
Nrg3,100763774
Knl1,100755881
Cyp2a15,100689035
Stk17b,100753074
Ifitm5,100756384
Grin2d,100750615
Rmc1,100755875
LOC100757382,100757382
LOC103164105,103164105
Eif2s1,100761915
Arhgap22,100771443
Fbxo9,103159530
Rpp25l,100771203
Ndufb5,100757916
Nup42,100763799
LOC100765287,100765287
LOC113837366,113837366
Ube2w,100762319
Pdlim1,100756459
Lamb2,100762566
Tmem69,100774937
LOC100765898,100765898
Rab33b,100763953
LOC100774768,100774768
Pabpc1l,100762044
Cilk1,100752955
Trpm8,100754189
LOC100761692,100761692
Msantd2,100769065
Rab3b,100753094
Hs3st6,100766299
LOC100773177,100773177
Cpsf7,100770766
LOC100753643,100753643
Mtx1,100772542
Dkk4,100774676
Flnb,100769967
LOC103158858,103158858
LOC100774954,100774954
Ttc23,100768827
Foxo1,100768647
Clcn5,100754025
Erlin1,100754719
Rab3gap1,100765029
Anapc5,100766376
Dpyd,100765169
Dlgap4,100752581
Tmem147,100751744
Zcchc7,100750694
LOC100762287,100762287
Pom121c,100762026
Lpin2,100769904
Cdk2,100689039
Ralgapa2,100770884
Mpc1,100756279
Prkag1,100765754
St8sia4,100689217
Slc25a38,100757130
Tsku,100773814
Serpinb5,100774292
Ptgs2,100751220
Smarca4,100756329
Kiaa1522,100751553
LOC100755699,100755699
LOC107979851,107979851
Foxn2,100768700
Ctnna2,100766706
Saraf,100758545
Wdr82,100770692
Pak4,100760399
Atp5pb,100774535
LOC100773644,100773644
C5ar2,100766530
Adck1,100759124
Evc,100771932
Fkbp15,100756439
Negr1,100753024
Dnajc8,100771757
LOC103164565,103164565
Dus4l,100754261
LOC100752159,100752159
LOC100773349,100773349
Psenen,103161443
Zc3h12a,100754512
Magoh,100766467
LOC100766018,100766018
Cd151,100754541
LOC113837243,113837243
Cibar1,100762247
Klb,100758821
Simc1,100768496
LOC100774296,100774296
Uba3,100756784
Haus1,100770145
Brox,100772686
LOC100751294,100751294
Aig1,100757869
Gnptab,100774953
Slc25a18,100756941
Tmem42,100762638
Timp2,100772625
Tuft1,100771950
Csnk1g2,100758847
Ca9,100756257
LOC100767735,100767735
Dnaja4,100755057
Pgam5,100750483
Tfeb,100769893
Slc25a16,100761558
Ptpa,100770682
Coprs,100756315
Cacna2d4,100755076
LOC100759332,100759332
Ccdc157,100754911
Ywhaq,100751694
Tbc1d13,100769063
Nol8,100757996
Arhgap10,100775038
Rheb,100768233
Alg1,100773731
Asl,100756687
Hsbp1,100751023
Zbtb5,100750989
Efhc2,100770173
Smarcd2,100770817
Slc25a48,100756441
LOC103158994,103158994
Nrg1,100757907
Pcsk1n,100763113
Cldn6,100769217
Rpl38,100761990
Fbxo15,100750915
Gan,100760056
Pwwp3a,100766402
Slc1a5,100763902
Grn,100756647
Nanp,100764540
Mad1l1,100689352
Wdr59,100771324
Myo1f,100753360
Nhlrc3,100753138
Fn1,100751189
Rapgef1,100764804
Hps6,100773245
LOC100765120,100765120
Uvrag,100751375
Tpm4,100761146
Asap3,100751283
Ccdc173,100764424
LOC100755232,100755232
Znf449,100764457
Ago2,100760040
Prph,100768595
Ube2i,100751062
Mrpl32,100751170
LOC113837432,113837432
LOC100760567,100760567
Galnt9,100773797
Arhgef18,100770929
LOC100751955,100751955
LOC100774914,100774914
LOC113838166,113838166
Bcas3,100761557
C1H6orf136,100764372
Osgep,100754538
Ppdpf,100760588
Prmt3,100761738
Impa2,100763112
Selenbp1,100753899
Fhl2,100762607
Arhgap33,100774198
S100a10,100759158
Ube2k,100764110
Col4a2,107976999
Mthfd1,100763862
Zc3h10,100752630
Vars1,100769994
Rnf125,100775067
Fhad1,100752360
LOC100756717,100756717
Pate1,100762913
Hoxc5,100763415
Rab4b,100771205
Gmeb1,100769076
Cacng2,100769826
LOC103160048,103160048
Cd244,100753316
Rhebl1,100765176
Myh7b,100760866
LOC113838231,113838231
Mplkip,100769925
Dhx36,100771317
Gen1,100754800
Tbx15,100758330
Prickle3,100758570
Chcr2,100689020
LOC113836427,113836427
Nipbl,100772261
Aurkc,100762186
Tsg101,100752541
LOC113835048,113835048
Cped1,100766134
Trpc2,100689218
Mrps12,100760106
Pim1,100751275
Tlr3,100750454
LOC100768591,100768591
Thoc3,100751816
Tmem161b,100750852
LOC100773565,100773565
Ap1g1,100755260
LOC100760619,100760619
Hip1,100757209
Polk,100758099
Rarres2,100689253
LOC100762296,100762296
LOC100772286,100772286
LOC118238056,118238056
LOC100759940,100759940
Tead3,100765268
Anks1a,100755580
Eif4enif1,100762835
Mlycd,100759191
Taf7,100689466
Ing5,100755543
Npr2,100772356
Mien1,100760275
Rufy3,100774613
Eif4ebp1,100769654
LOC100752547,100752547
LOC118239164,118239164
Gpatch2l,100757412
Tmtc1,100763309
Sde2,100752836
Alg3,100772003
Scrt2,100761306
LOC100757535,100757535
LOC100768662,100768662
LOC100763438,100763438
Usp13,100768951
LOC100754226,100754226
LOC107977165,107977165
Fastkd1,100763353
LOC100769951,100769951
Znf689,100754342
Ccdc124,100753303
Lyrm1,100752175
Rack1,100767670
Sh2b1,100763243
Tmem260,100767682
LOC100756617,100756617
Dcun1d2,100757607
Fchsd2,100773820
Tagln3,100764031
Ecrg4,100763185
Ddx50,100766872
Tmem245,100766587
Prorp,100757198
Wwc3,100764186
Blm,100762862
Nfat5,100762834
Adam17,100684971
Acads,100774097
LOC100767818,100767818
LOC113838885,113838885
Zdhhc9,100772231
Tmem219,100774511
Sh3d19,100761657
Pin1,100773691
Nxn,100764280
LOC100751528,100751528
Cdh18,100751447
LOC100767651,100767651
LOC100767530,100767530
Rnaseh2b,100751948
Sike1,100753213
Stip1,100689413
LOC100765718,100765718
Ints10,100755256
Ak9,100752880
Dhx9,100765632
Mospd1,100768341
Pou2f1,100767850
CUNH12orf65,100770753
LOC100756730,100756730
Pdgfra,100760258
Unc13d,100757716
LOC100771018,100771018
LOC100757773,100757773
Rcn1,100769935
Ndufs1,100754223
C7H17orf75,100773076
Irs2,100771848
P2rx6,100757216
Sgtb,100773789
LOC100756552,100756552
Aldh4a1,100764994
Snx5,100772610
LOC118239329,118239329
LOC107977672,107977672
Cenpv,100761123
LOC103158895,103158895
Arhgef9,100768180
Ttc36,100758106
Oasl,100750489
Armt1,100768199
Ndufb8,100752642
Sec23a,100755854
Klf6,100750724
Tspo,100768847
LOC100764663,100764663
LOC113837349,113837349
LOC100769330,100769330
Rgs9,100774862
Marcks,113834282
Myl9,100753477
Pdcd10,100759439
Clk4,100759687
LOC100762666,100762666
Rab7b,100756922
Tyk2,100760469
LOC100769971,100769971
P3h4,100772453
Stab2,100774200
Gse1,100771241
Farsb,100760139
LOC103164387,103164387
Mical2,100763886
Gnai3,100689072
LOC113831705,113831705
Fam189b,100756337
LOC100754104,100754104
Tmem120a,100762905
Selenon,100763242
Tsr3,100751647
Znf644,100762160
LOC100751264,100751264
Ube2e3,100762619
Iftap,100754866
LOC100761998,100761998
Lrrc75a,100761414
Cnksr2,100752301
Tmem106a,100771590
Otud4,100771576
Ahnak,100753847
Calml4,100757500
Hdgfl2,100768234
Ndufab1,100765100
Dlgap5,100755750
Mrs2,100759806
Reln,100758172
CUNH2orf16,100763270
Gdi1,100760927
Tnip2,100769313
Auts2,100750545
LOC100766317,100766317
Mtif3,100763635
Obscn,100763304
Nfkbie,100757980
Rabl3,100762718
Uspl1,100754469
Tanc1,100770620
Cdkn2c,100774733
Npc1,100689424
Lrfn4,100759646
Scarb2,100771629
LOC113838279,113838279
Tpm2,100773233
Slc44a2,100757777
Clic4,100758280
Pink1,100757303
Mlec,100755466
LOC100750731,100750731
LOC103162324,103162324
LOC118237879,118237879
Cep250,100762321
LOC100763310,100763310
Fxn,100755339
Hsf1,100762942
LOC100771787,100771787
E2f5,103160151
Rpusd3,100774934
Kdm8,100762777
Tiparp,100755246
LOC100770984,100770984
Virma,100759227
Mtrr,100773236
Tmem68,100754539
Folr1,100689330
Larp4,100775073
Actl6a,100757342
Birc2,100756596
Vegfb,100759545
Arnt,100752106
Ercc1,100689377
Aasdh,100770305
Mecp2,100773625
Bod1l1,100769598
Acap1,100765780
Mpeg1,100755820
Cds2,100761349
Cnbp,100689247
Fdxr,100773278
Trak1,100772728
Mmaa,100772148
Ap5b1,100761023
Lmf2,100756570
Dennd2c,100758192
Lyst,100768280
Gas7,100768686
Ccl20,100756991
Atp6ap2,100768578
LOC100757858,100757858
Sestd1,100767556
Trim27,100771886
Ercc8,100755229
Fancl,100759885
Znf768,100758348
Socs4,100750379
Dph2,100689365
Hat1,100768382
Cisd3,100755651
Mtmr6,100766683
Spock1,100756151
Srpk1,100764390
Wdr53,100752565
Kcnh8,100773504
Paxip1,100774278
Cdk4,100760122
Tmem259,100753927
Cttn,100772651
LOC100759977,100759977
Mdm4,100752007
Thumpd1,100754766
Fgfrl1,100771678
Lpin1,100689029
Eva1b,100759036
LOC113837974,113837974
Atl1,100765875
Dolk,100768385
Tmtc2,100750470
Rgs4,100770449
Iffo1,100753382
Nt5m,100767091
Pcsk6,100771371
Phf1,100774330
Vwf,100750531
Hectd3,100762194
C4bpb,100773000
Pgf,100754799
Bace1,100762079
Cnot11,100760179
LOC113838057,113838057
Ndst1,100766710
Pde4d,100754362
Epg5,100770998
LOC113838156,113838156
LOC113833392,113833392
Gpi,100689468
Ca14,100760677
LOC100766036,100766036
Atp2a2,100751820
Rraga,100761704
Osbpl1a,100754425
LOC100762118,100762118
LOC100765930,100765930
Ofd1,100766913
P4ha2,100760683
Aff4,100756909
Il23a,100765061
Srsf3,100753039
LOC113837597,113837597
Ubl7,100752133
Exosc3,100753640
Glyr1,100771020
Icmt,100765763
Kif21a,100766958
LOC100753760,100753760
Ap1s2,100768456
LOC113837111,113837111
Pan2,100765354
Pcca,100765530
Vma21,100772090
LOC103163467,103163467
Ptprn2,100752531
LOC100750922,100750922
Slc27a1,100774950
Selenoi,100759003
Lin37,100754605
Tnrc6c,100770135
Spdl1,100765969
Mef2d,100754401
LOC100755571,100755571
Anks4b,100770300
Icam2,100750973
Ints6l,100768803
Frmd4b,100755616
Rfk,100767410
Rhobtb3,100757972
Dek,100767626
Dgkg,100757224
Ackr3,100774656
Max,100752515
Lsm4,100769464
Tfdp2,100759949
Pafah2,100770286
Tmco6,100757348
Ipo8,100762731
LOC100759219,100759219
Acp6,100751531
Anp32e,100751239
Btbd16,100762672
LOC107977349,107977349
LOC100751530,100751530
Ints5,100751877
Proser2,100771252
Smc4,100766744
Ntan1,100772842
Zdhhc24,100760813
Mtor,100755421
Rabep1,100773382
LOC100767416,100767416
Agfg1,100757749
LOC100757604,100757604
Gabra4,100755113
Casd1,100766850
Fggy,100763881
LOC100762694,100762694
Lyrm4,100764324
Arl15,100750883
LOC100753513,100753513
Unc45a,100765013
LOC113838632,113838632
Uckl1,100763963
Eif3l,100753359
Psors1c2,100759624
Stxbp6,100762497
Cebpg,100770190
Acr,100754856
Dclre1b,100759525
R3hdml,100770937
Nt5c2,100765193
LOC100753890,100753890
LOC100763422,100763422
LOC103162656,103162656
Tle2,100760606
LOC113839236,113839236
Fam107b,100751328
Trrap,100763987
Znf446,103163643
LOC100774126,100774126
Ate1,100774144
Def8,100759557
Kif9,100768828
LOC100763360,100763360
Slc9a1,100689320
Herc1,100772726
Muc2,100769711
Trim44,100757190
Rrad,100760818
Acp1,100773599
LOC113833199,113833199
Gla,100752709
Sirpa,100751480
Safb2,100759135
Taf4b,100768814
Thap3,100759647
Atp13a4,100752452
LOC113837291,113837291
LOC100751235,100751235
Yars1,100751260
LOC113835540,113835540
Cdc5l,100756825
Gramd4,100763433
LOC100757430,100757430
Dnajc1,100751540
Tsfm,100761292
LOC113837821,113837821
LOC113834827,113834827
Rpl13,100689376
Rnaseh1,100689390
Pygo1,100754925
Ano8,100751640
Chmp1a,100762678
Hic1,100767977
Perm1,100773289
Slc46a3,100756499
Rpl27a,100750602
Slc38a9,100767955
Snrnp27,100773920
Ccni,100752774
Sema6b,100769093
Ctdspl,100754751
Taf1c,100774138
Acrbp,100754463
LOC100758043,100758043
Cdk17,100753201
Slc38a7,100762550
Mtres1,100768017
Myo15a,100755330
Ssbp2,100753364
Rbm6,100755843
Csnk1g3,100773714
Umps,100756786
Cnot6l,100769928
Fmo2,100753345
Septin6,100768230
Noct,100766002
Wiz,100771986
Cfp,100763603
Grid1,100760535
Poglut2,100763723
Nkrf,100764046
Dpf2,100767725
Prag1,100774451
Cog4,100752814
LOC107977748,107977748
Zc3hc1,100755531
LOC100769293,100769293
Tubb6,100689363
LOC100753238,100753238
Mgat5b,100771275
Tdrd12,100756144
Hells,100754676
Fkbp9,100768635
Tada1,100768714
LOC100755450,100755450
Tac4,100761569
Inhbb,100759312
Usp3,100751435
Atrip,100762140
LOC107978448,107978448
Slc39a3,100774781
Ndufc1,100766880
Poli,100757066
Tyms,100754276
Zc3hav1,100769484
Kbtbd8,100751978
Rpl7l1,100769012
Top2b,100770041
Rps25,100759466
Pik3r1,100750761
Dhx32,100757757
LOC100762375,100762375
Ltbp4,100769492
Dnase2,100763100
Ccdc78,100761067
LOC100770169,100770169
Tgm2,100759289
Dnajc28,100769155
Frrs1,100756307
Slc26a11,100757714
LOC100754298,100754298
LOC103164241,103164241
Hes1,100752756
Znf655,100752055
C3H11orf98,100755591
Atp6v0e1,100769759
Ldlrap1,100762953
Nxt1,100763994
Ddx10,100752733
Wdr70,100772849
Prkci,100765819
Hlx,100756486
Ubac1,100760641
Plekhm1,100766166
Eif4h,100770352
Chn1,100755161
Sugct,100770206
Dtd2,100752381
Cars2,100765566
Gin1,100769872
LOC107977425,107977425
Fut11,100758336
LOC100754396,100754396
Mid1ip1,100762177
Plekha4,100752943
Vcpip1,100763244
Nipa2,100759242
Usp4,100771478
Clasrp,103164071
Wipf2,100771618
Ywhab,100757122
Samd1,100760482
Tst,100689314
Klf3,100762113
S1pr2,100689183
Prep,100770750
LOC107980407,107980407
Efcab8,103160902
LOC100757091,100757091
Steap3,100761057
Kifc2,100754821
Rhobtb2,100770205
Aff3,100758079
LOC100770272,100770272
Ndufa4,100766611
Dennd5b,100762143
Thbs1,100760878
LOC113838539,113838539
Tmem25,100758390
Procr,100754100
LOC103158763,103158763
Cables2,100765141
LOC100750378,100750378
Arhgef25,100758200
LOC100758637,100758637
LOC100763173,100763173
LOC100763172,100763172
Rasa4b,100765808
Zdhhc16,100757953
Znf25,100769977
Ift74,100765142
Cd96,100769835
Nolc1,100773818
Dyrk1b,100762532
LOC113837369,113837369
Ckap4,100766532
Pld3,100763114
Pkp3,100757260
Rbm33,100773692
Krt8,100759488
LOC113834500,113834500
Hoxa2,100761561
Bbs9,100768362
Ctps2,100758964
LOC100769886,100769886
Cuedc1,100765982
Lrrfip2,100768841
Cct8,100761027
Atp1b3,100765669
Pfkp,100751501
LOC103161085,103161085
Znf786,100754057
Scamp4,100758561
Iars1,100754316
Actr1a,100750704
Unc5c,100762557
Acbd6,100750555
LOC100762752,100762752
Actr8,100771927
Cntn4,100765906
LOC113838507,113838507
LOC100772588,100772588
Lama3,100755004
Abcf3,100772769
Atp6v0d2,100758035
LOC100766941,100766941
Tex101,100689441
Gnptg,100772246
Slc24a1,100773154
Cd164,100751988
Gprin1,100767353
Faf1,100774441
Vps35l,100774713
Stx11,100757009
Parp8,100752502
Nln,100774083
Ptov1,100767703
Shq1,100753163
Cmah,100689391
Cstb,100768687
LOC100765350,100765350
LOC113835201,113835201
Pi4k2a,100766663
Slitrk5,100767298
LOC100753949,100753949
LOC103158537,103158537
Gpalpp1,100768616
Nfkbid,100772746
LOC107977022,107977022
Catsperd,100771676
Armc5,100772037
Tmem116,100762787
LOC100759697,100759697
Rpl27,100769867
Shkbp1,103159368
Bcl7b,100760574
Tmem256,100764915
Lman2,100772915
Znf48,100753454
Lta4h,100753500
Tacc3,100765245
Cc2d2b,100763170
Insig1,100689080
Fancd2,100757761
LOC100760909,100760909
LOC118237636,118237636
Mrpl57,100759801
Cib2,100753997
Brd1,100770868
Cir1,100771162
Fdft1,100689192
C1H19orf44,100758930
LOC113837549,113837549
Vps33b,100771457
Cacfd1,100769716
LOC100773350,100773350
Ikbke,100761646
LOC100760666,100760666
Raver1,100760971
Cngb1,103159708
Psmc6,100762558
Tamalin,100764514
LOC100753241,100753241
Mrpl35,100762335
Tgs1,100755697
Htra4,100754379
LOC100751550,100751550
Parp10,100757141
Ap4b1,100759820
LOC113835722,113835722
Pgap6,100758458
Trim67,100765893
LOC100775016,100775016
Ring1,100766521
Rpgrip1l,100771072
LOC107979701,107979701
Ccdc138,100761168
LOC100754361,100754361
Samd12,100753622
Aprt,100765665
LOC100763571,100763571
LOC113833403,113833403
Grpel1,100768386
LOC100757571,100757571
Abca7,100764464
Cacnb2,100774766
Spns3,113836784
Spty2d1,100752246
Clec3b,100760600
Ak8,100767050
LOC107980001,107980001
Tlcd3a,100763695
Tsc2,100755849
Fat3,113835159
LOC113837005,113837005
Slc35f5,100760455
Tnnt2,100756913
LOC113836938,113836938
LOC100771943,100771943
Pnkp,100767996
Pola1,100758493
Oard1,100756378
LOC100764070,100764070
Yeats2,100759076
Ppp6r2,100755203
Pnisr,100763778
Arhgef39,100773515
Med17,100752831
Gpr25,100766966
Ly96,100689342
Cmtr2,100754099
Hus1,100754140
Tsn,100689410
LOC100771908,100771908
LOC113835691,113835691
LOC100766031,100766031
LOC100761504,100761504
LOC100756330,100756330
Hsf4,100758969
Rpl35,100750707
LOC100750355,100750355
Dhrs3,100756186
Rufy2,100762128
Phf23,100762291
Sertm1,100766696
Gys1,100769788
Psmg2,100761174
Slc4a2,100762427
Ahr,100682538
Exoc6,100751436
Pcolce2,100766545
LOC100760577,100760577
Sipa1l1,100762052
Gucd1,100767981
Capn10,100752300
Mrpl54,100763792
LOC103164338,103164338
Tatdn3,100766141
LOC100753528,100753528
Tax1bp1,100760869
Slc15a2,100766001
Rbbp4,100757871
LOC103158671,103158671
Elmo1,100759062
LOC103164555,103164555
Fhod1,100760903
Crybg1,100774444
Mis18a,100766257
Pex5,100689015
Prkcd,100774348
Them6,100765574
Nt5dc2,100763624
Pgpep1l,100769686
Rock1,100770074
Armc6,100752507
Bdnf,100768664
