Reaction,Min,Max
HOCDACBP,-1000.0,1000.0
HOCTDACBP,0.0,0.0
HPCLx,0.0,625.0
HPDCACRNCPT1,0.0,1000.0
HPDCACRNCPT2,0.0,1000.0
HPDCACRNt,0.0,1000.0
HPDECECOAm,0.0,0.0
HPDECEm,0.0,0.0
HSD200,0.0,1000.0
HSD203,0.0,0.0
HSD2031,0.0,1000.0
HSD2042,0.0,1000.0
HSD220,0.0,1000.0
HSD223,0.0,0.0
HSD225,0.0,1000.0
HSD240,0.0,1000.0
HSD241,0.0,1000.0
HSD245,0.0,1000.0
HSD260,0.0,1000.0
KAS8,0.0,285.7142857142857
LGNCCPT1,-1000.0,1000.0
LGNCCPT2,0.0,1000.0
LGNCCRNt,0.0,1000.0
LNELDCCPT1,0.0,1000.0
LNELDCCPT2,0.0,1000.0
LNELDCCRNt,0.0,1000.0
LNLCCPT1,-1000.0,1000.0
LNLCCPT2,0.0,1000.0
LNLCCRNt,0.0,1000.0
LNLNCACPT1,0.0,1000.0
LNLNCACPT2,0.0,1000.0
LNLNCACRNt,0.0,1000.0
LNLNCGCPT1,-1000.0,1000.0
LNLNCGCPT2,0.0,1000.0
LNLNCGCRNt,0.0,1000.0
LPS2e,0.0,1000.0
LPS3e,0.0,1000.0
MCDm,0.0,1000.0
MCDp,0.0,1000.0
MCOATA,0.0,1000.0
MCOATAm,0.0,0.0
NRVNCCPT1,-1000.0,1000.0
NRVNCCPT2,0.0,1000.0
NRVNCCRNt,0.0,1000.0
OCD11COACPT1,-1000.0,1000.0
OCD11CRNCACT,-1000.0,1000.0
OCD11CRNCPT2,0.0,1000.0
OCDCEAOCDE9ECOA_r,0.0,1000.0
OCTDEC2ACBP,0.0,0.0
OCTDECCACT,0.0,0.0
OCTDECCPT1,0.0,0.0
OCTDECCPT2,0.0,0.0
PCACTDMHPm,0.0,1000.0
PCACTPRISTp,0.0,625.0
PCACTTMTDp,0.0,1000.0
PCRNtc,0.0,1000.0
PCRNtm,0.0,1000.0
PHYHx,0.0,625.0
PLIPA1A180pp,0.0,0.0
PLIPA2A180pp,0.0,0.0
PTDCACRNCPT1,0.0,1000.0
PTDCACRNCPT2,0.0,1000.0
PTDCACRNt,0.0,1000.0
PTE1x,0.0,1000.0
PTE2x,0.0,1000.0
PTE3x,0.0,1000.0
PTE4x,0.0,1000.0
PTE5x,0.0,1000.0
RE0344C,0.0,1000.0
RE0344M,0.0,1000.0
RE0344X,0.0,1000.0
RE0512C,0.0,0.0
RE0512M,0.0,1000.0
RE0512X,0.0,800.0
RE0565C,0.0,1000.0
RE0566C,0.0,1000.0
RE0567C,0.0,1000.0
RE0568C,0.0,1000.0
RE0569C,0.0,1000.0
RE0569E,0.0,1000.0
RE0570C,0.0,1000.0
RE0571C,0.0,1000.0
RE0572N,0.0,0.0
RE0573N,0.0,0.0
RE0574C,0.0,1000.0
RE0575C,0.0,1000.0
RE0576C,0.0,1000.0
RE0577C,0.0,1000.0
RE0577M,-1000.0,1000.0
RE0577X,0.0,1000.0
RE0578C,0.0,1000.0
RE0578M,-1000.0,1000.0
RE0578X,0.0,1000.0
RE0579C,0.0,1000.0
RE0579M,0.0,1000.0
RE0579X,0.0,1000.0
RE0580L,0.0,0.0
RE0580R,0.0,1000.0
RE0581C,-1000.0,1000.0
RE0581R,0.0,1000.0
RE0582N,0.0,0.0
RE0583C,-1000.0,1000.0
RE0583N,0.0,0.0
RE1514M,0.0,1000.0
RE1516M,0.0,1000.0
RE1516X,-1000.0,800.0
RE1517M,0.0,1000.0
RE1517X,-1000.0,800.0
RE1518M,0.0,1000.0
RE1518X,-1000.0,800.0
RE1519X,-1000.0,800.0
RE1520M,-1000.0,1000.0
RE1520X,0.0,800.0
RE1521M,0.0,1000.0
RE1521X,0.0,800.0
RE1522M,0.0,1000.0
RE1522X,0.0,800.0
RE1523M,0.0,1000.0
RE1523X,0.0,800.0
RE1525C,0.0,0.0
RE1525M,0.0,1000.0
RE1525X,0.0,800.0
RE1526C,0.0,0.0
RE1526M,0.0,1000.0
RE1526X,0.0,800.0
RE1527C,0.0,0.0
RE1527M,0.0,1000.0
RE1527X,0.0,800.0
RE1531M,0.0,1000.0
RE1531X,0.0,800.0
RE1532M,0.0,1000.0
RE1532X,0.0,800.0
RE1533M,0.0,1000.0
RE1533X,0.0,800.0
RE1534M,0.0,1000.0
RE1534X,0.0,800.0
RE1573M,-1000.0,1000.0
RE1573X,-1000.0,1000.0
RE1952C,0.0,0.0
RE1952R,0.0,0.0
RE1952X,0.0,0.0
RE1954C,0.0,0.0
RE1956C,0.0,0.0
RE1956R,0.0,0.0
RE1956X,0.0,0.0
RE2048N,0.0,0.0
RE2048R,0.0,0.0
RE2563C,0.0,0.0
RE2624M,-1000.0,0.0
RE2624X,-1000.0,0.0
RE2759X,-1000.0,1000.0
RE2908C,0.0,0.0
RE2908M,-1000.0,1000.0
RE2908X,0.0,666.6666666666666
RE2909C,0.0,0.0
RE2909X,0.0,666.6666666666666
RE2910C,0.0,0.0
RE2910M,0.0,1000.0
RE2910X,0.0,0.0
RE2912M,0.0,1000.0
RE2913X,0.0,666.6666666666666
RE2914X,0.0,666.6666666666666
RE2915M,-1000.0,1000.0
RE2915X,0.0,0.0
RE2916X,0.0,666.6666666666666
RE2917X,0.0,666.6666666666666
RE2919M,-1000.0,1000.0
RE2919X,0.0,666.6666666666666
RE2920X,0.0,666.6666666666666
RE2921M,0.0,1000.0
RE2921X,0.0,0.0
RE2985M,0.0,1000.0
RE2985X,0.0,1000.0
RE2986X,0.0,1000.0
RE2987X,0.0,1000.0
RE2988X,0.0,1000.0
RE2989X,0.0,800.0
RE2990X,0.0,800.0
RE2991X,0.0,800.0
RE2992M,-1000.0,1000.0
RE2992X,-1000.0,1000.0
RE2993X,0.0,800.0
RE2994X,0.0,800.0
RE2995M,0.0,0.0
RE2995X,0.0,0.0
RE2996X,0.0,1000.0
RE2997X,0.0,800.0
RE2998M,0.0,1000.0
RE2999M,0.0,1000.0
RE3000M,0.0,1000.0
RE3001M,0.0,1000.0
RE3002X,-1000.0,0.0
RE3003M,-1000.0,0.0
RE3004M,0.0,1000.0
RE3005M,0.0,1000.0
RE3006M,0.0,1000.0
RE3033C,0.0,0.0
RE3033N,0.0,0.0
RE3033R,0.0,0.0
RE3036C,0.0,0.0
RE3036N,0.0,0.0
RE3038C,0.0,0.0
RE3038N,0.0,0.0
RE3038R,0.0,0.0
RE3038X,0.0,0.0
RE3040C,0.0,0.0
RE3040R,0.0,0.0
RE3040X,0.0,0.0
RE3041C,0.0,0.0
RE3041N,0.0,0.0
RE3044C,0.0,0.0
RE3044N,0.0,0.0
RE3066X,0.0,0.0
RE3072X,0.0,0.0
RE3074X,-1000.0,1000.0
RE3075C,0.0,0.0
RE3075X,0.0,0.0
RE3076X,-1000.0,625.0
RE3079C,0.0,0.0
RE3079X,-1000.0,1000.0
RE3082X,0.0,625.0
RE3083X,-1000.0,1000.0
RE3084X,0.0,625.0
RE3086X,0.0,625.0
RE3089X,0.0,625.0
RE3090X,-1000.0,625.0
RE3092X,0.0,625.0
RE3093X,0.0,625.0
RE3103C,0.0,0.0
RE3104C,0.0,0.0
RE3104R,0.0,1000.0
RE3106C,0.0,1000.0
RE3106R,0.0,1000.0
RE3110C,0.0,1000.0
RE3112C,0.0,1000.0
RE3113C,0.0,1000.0
RE3114R,-1000.0,1000.0
RE3119C,0.0,1000.0
RE3119R,0.0,1000.0
RE3120C,0.0,1000.0
RE3121C,0.0,1000.0
RE3122C,0.0,1000.0
RE3123C,0.0,0.0
RE3123R,0.0,0.0
RE3124C,0.0,0.0
RE3124R,0.0,0.0
RE3125C,0.0,0.0
RE3125R,0.0,0.0
RE3126C,0.0,0.0
RE3126R,0.0,0.0
RE3132R,0.0,1000.0
RE3139X,0.0,0.0
RE3140X,0.0,1000.0
RE3145X,0.0,1000.0
RE3146R,0.0,1000.0
RE3147R,0.0,0.0
RE3148C,0.0,0.0
RE3148R,0.0,0.0
RE3150C,0.0,0.0
RE3150R,0.0,0.0
RE3151C,0.0,0.0
RE3151R,0.0,1000.0
RE3152C,0.0,0.0
RE3152R,0.0,1000.0
RE3153C,0.0,0.0
RE3153R,0.0,1000.0
RE3154C,0.0,1000.0
RE3154R,0.0,1000.0
RE3155C,0.0,0.0
RE3155R,0.0,1000.0
RE3156X,0.0,1000.0
RE3157X,0.0,1000.0
RE3158X,-1000.0,1000.0
RE3159X,0.0,1000.0
RE3160R,0.0,1000.0
RE3161C,0.0,1000.0
RE3161R,0.0,1000.0
RE3162C,0.0,1000.0
RE3162R,0.0,1000.0
RE3163C,0.0,1000.0
RE3163R,0.0,1000.0
RE3164C,0.0,1000.0
RE3164R,0.0,1000.0
RE3165C,0.0,1000.0
RE3165R,0.0,1000.0
RE3166C,0.0,1000.0
RE3166R,0.0,1000.0
RE3167C,0.0,1000.0
RE3167R,0.0,1000.0
RE3168C,0.0,1000.0
RE3168R,0.0,1000.0
RE3169C,0.0,1000.0
RE3169R,0.0,1000.0
RE3170C,0.0,1000.0
RE3170R,0.0,1000.0
RE3171C,0.0,1000.0
RE3171R,0.0,1000.0
RE3172C,0.0,1000.0
RE3172R,0.0,1000.0
RE3173C,0.0,1000.0
RE3173R,-1000.0,0.0
RE3174C,0.0,1000.0
RE3174R,0.0,1000.0
RE3175C,0.0,1000.0
RE3175R,0.0,1000.0
RE3176C,0.0,1000.0
RE3176R,-1000.0,0.0
RE3177M,-1000.0,625.0
RE3178M,-1000.0,1000.0
RE3179M,-1000.0,1000.0
RE3184M,-1000.0,625.0
RE3185M,-1000.0,625.0
RE3186M,-1000.0,1000.0
RE3189M,-1000.0,625.0
RE3190M,-1000.0,1000.0
RE3191M,-1000.0,1000.0
RE3192M,-1000.0,625.0
RE3193M,-1000.0,1000.0
RE3194M,-1000.0,1000.0
RE3195M,-625.0,1000.0
RE3224C,0.0,1000.0
RE3224R,0.0,1000.0
RE3225C,0.0,1000.0
RE3225R,0.0,1000.0
RE3226C,0.0,1000.0
RE3226R,0.0,1000.0
RE3227C,0.0,1000.0
RE3227R,0.0,1000.0
RE3228C,0.0,1000.0
RE3228R,0.0,1000.0
RE3229C,0.0,1000.0
RE3229R,-1000.0,1000.0
RE3230C,0.0,1000.0
RE3230R,0.0,1000.0
RE3231C,0.0,1000.0
RE3231R,0.0,1000.0
RE3232C,0.0,1000.0
RE3232R,0.0,1000.0
RE3234C,0.0,1000.0
RE3234R,0.0,1000.0
RE3235C,0.0,1000.0
RE3235R,-1000.0,1000.0
RE3236C,0.0,1000.0
RE3236R,-1000.0,1000.0
RE3237C,0.0,1000.0
RE3238C,-1000.0,1000.0
RE3239C,-1000.0,1000.0
RE3241C,0.0,1000.0
RE3241R,0.0,1000.0
RE3242C,0.0,1000.0
RE3242R,0.0,1000.0
RE3243C,0.0,1000.0
RE3243R,0.0,1000.0
RE3244C,0.0,1000.0
RE3244R,-1000.0,1000.0
RE3245C,0.0,1000.0
RE3247M,0.0,1000.0
RE3247X,0.0,1000.0
RE3248M,0.0,0.0
RE3248X,0.0,0.0
RE3250C,0.0,0.0
RE3250M,0.0,0.0
RE3250X,0.0,0.0
RE3286C,0.0,0.0
RE3286R,0.0,0.0
RE3287C,0.0,0.0
RE3287R,0.0,0.0
RE3288C,0.0,0.0
RE3288R,0.0,0.0
RE3289C,0.0,0.0
RE3289R,0.0,0.0
RE3383M,0.0,0.0
RE3384M,0.0,0.0
RE3385M,0.0,0.0
RE3386M,0.0,0.0
RE3387M,0.0,0.0
RE3388M,0.0,0.0
RE3389M,0.0,0.0
RE3390M,0.0,0.0
RE3391M,0.0,0.0
RE3392M,0.0,0.0
RE3393M,0.0,0.0
RE3394M,0.0,0.0
RE3395M,0.0,0.0
RE3396M,0.0,0.0
RE3397M,0.0,0.0
RE3398M,0.0,0.0
RE3399M,0.0,0.0
RE3400M,0.0,0.0
RE3401M,0.0,0.0
RE3402M,0.0,0.0
RE3403M,0.0,0.0
RE3404M,0.0,0.0
RE3469C,0.0,0.0
RE3470C,-1000.0,0.0
RE3470M,0.0,0.0
RE3470X,0.0,0.0
RE3474C,0.0,0.0
RE3474R,0.0,0.0
RE3475C,0.0,500.0
RE3475N,0.0,0.0
RE3476C,-1000.0,1000.0
RE3476M,0.0,0.0
RE3476X,0.0,0.0
RE3513C,0.0,500.0
RE3513N,0.0,0.0
RE3513R,0.0,500.0
RE3514C,0.0,1000.0
RE3514R,0.0,0.0
RE3518C,0.0,0.0
RE3518R,0.0,0.0
RE3519C,0.0,0.0
RE3519R,0.0,0.0
RE3519X,0.0,0.0
RE3520C,-1000.0,1000.0
RE3520E,-1000.0,1000.0
RE3520M,0.0,0.0
RE3520N,0.0,0.0
RE3521C,0.0,0.0
RE3521M,0.0,0.0
RE3521R,0.0,0.0
RE3521X,0.0,0.0
RE3522C,0.0,0.0
RE3522R,0.0,0.0
RE3525C,0.0,1000.0
RE3525M,0.0,0.0
RE3525N,0.0,0.0
RE3525R,0.0,0.0
RE3525X,0.0,0.0
RE3526C,0.0,500.0
RE3526M,0.0,0.0
RE3526X,0.0,0.0
RE3624M,0.0,1000.0
RE3624X,0.0,0.0
RE3626M,0.0,1000.0
RE3627C,0.0,0.0
RTOTAL2CRNCPT1,0.0,1000.0
RTOTAL2CRNCPT2,0.0,1000.0
RTOTAL2CRNt,0.0,1000.0
RTOTAL3CRNCPT1,0.0,1000.0
RTOTAL3CRNCPT2,0.0,1000.0
RTOTAL3CRNt,0.0,1000.0
RTOTALCRNCPT1,0.0,1000.0
RTOTALCRNCPT2,0.0,1000.0
RTOTALCRNt,0.0,1000.0
STRDNCCPT1,-1000.0,1000.0
STRDNCCPT2,0.0,1000.0
STRDNCCRNt,0.0,1000.0
TECR180,0.0,1000.0
TECR181,-1000.0,1000.0
TECR200,0.0,1000.0
TECR201,0.0,1000.0
TECR203,0.0,0.0
TECR220,0.0,1000.0
TECR223,0.0,0.0
TECR224,-1000.0,1000.0
TECR240,0.0,1000.0
TECR244,0.0,1000.0
TECR245,0.0,1000.0
TECR260,0.0,1000.0
TETPENT3CPT1,-1000.0,1000.0
TETPENT3CPT2,0.0,1000.0
TETPENT3CRNt,0.0,1000.0
TETPENT6CPT1,-1000.0,1000.0
TETPENT6CPT2,0.0,1000.0
TETPENT6CRNt,0.0,1000.0
TETTET6CPT1,-1000.0,1000.0
TETTET6CPT2,0.0,1000.0
TETTET6CRNt,0.0,1000.0
THEXDDm,0.0,1000.0
TMNDNCCPT1,-1000.0,1000.0
TMNDNCCPT2,0.0,1000.0
TMNDNCCRNt,0.0,1000.0
TTDCEAc,0.0,1000.0
TTDCPT1,-1000.0,1000.0
TTDCRNt,0.0,1000.0
r0287,0.0,1000.0
r0308,0.0,1000.0
r0309,-1000.0,1000.0
r0310,0.0,1000.0
r0311,0.0,1000.0
r0431,0.0,1000.0
r0434,-1000.0,1000.0
r0437,-1000.0,1000.0
r0444,-1000.0,1000.0
r0446,-1000.0,1000.0
r0633,-1000.0,1000.0
r0634,-1000.0,1000.0
r0636,0.0,1000.0
r0637,0.0,1000.0
r0638,-1000.0,1000.0
r0639,0.0,1000.0
r0641,-1000.0,1000.0
r0652,-1000.0,1000.0
r0653,0.0,1000.0
r0660,-1000.0,1000.0
r0661,0.0,833.3333333333334
r0682,0.0,1000.0
r0691,0.0,1000.0
r0692,0.0,500.0
r0694,0.0,1000.0
r0695,0.0,500.0
r0696,0.0,1000.0
r0701,0.0,1000.0
r0712,0.0,1000.0
r0714,0.0,1000.0
r0715,0.0,833.3333333333334
r0717,0.0,833.3333333333334
r0718,0.0,1000.0
r0719,0.0,833.3333333333334
r0720,0.0,1000.0
r0721,0.0,833.3333333333333
r0722,0.0,1000.0
r0723,0.0,833.3333333333334
r0724,-1000.0,1000.0
r0726,0.0,1000.0
r0727,0.0,966.6666666666666
r0728,-1000.0,1000.0
r0729,0.0,966.6666666666666
r0730,0.0,1000.0
r0731,0.0,1000.0
r0732,0.0,1000.0
r0733,0.0,1000.0
r0735,-1000.0,1000.0
r0761,0.0,1000.0
r0763,0.0,1000.0
r0765,0.0,1000.0
r0766,0.0,500.0
r0767,0.0,1000.0
r0769,0.0,1000.0
r0771,0.0,1000.0
r0773,0.0,1000.0
r0791,-1000.0,1000.0
r1251,0.0,1000.0
r1252,0.0,1000.0
r1253,0.0,1000.0
r1254,0.0,1000.0
r1255,0.0,1000.0
r1257,0.0,1000.0
r1259,0.0,1000.0
r1260,0.0,1000.0
r1262,0.0,1000.0
r1313,0.0,250.00000000000003
r1314,0.0,250.0
r1315,0.0,250.0
r1316,0.0,250.0
r1317,0.0,250.0
r1400,0.0,1000.0
r1443,0.0,833.3333333333334
r1444,0.0,833.3333333333334
r1445,0.0,833.3333333333334
r1447,0.0,1000.0
r1448,0.0,1000.0
r1449,0.0,1000.0
r1450,0.0,1000.0
r1451,0.0,1000.0
r1472,0.0,1000.0
r1474,0.0,1000.0
r1477,0.0,1000.0
r1481,0.0,1000.0
r1487,0.0,1000.0
ALOX12,0.0,1000.0
ALOX12R,0.0,0.0
ALOX15,0.0,1000.0
ALOX5,0.0,1000.0
ALOX52,0.0,1000.0
CBR1,0.0,0.0
CBR2,0.0,1000.0
GGT5r,0.0,1000.0
GGT6,-1000.0,1000.0
HMR_1081,0.0,1000.0
HMR_1084,0.0,1000.0
HMR_1085,0.0,1000.0
HMR_1097,0.0,0.0
HMR_1099,0.0,0.0
HMR_1102,0.0,1000.0
HMR_1117,0.0,0.0
HMR_1126,-1000.0,0.0
HMR_1127,0.0,0.0
HMR_1129,-1000.0,0.0
HMR_1147,0.0,0.0
HMR_1148,0.0,0.0
HMR_1149,0.0,0.0
HMR_1150,0.0,0.0
HMR_1151,0.0,0.0
HMR_1154,0.0,0.0
HMR_1156,0.0,0.0
HMR_1158,0.0,0.0
HMR_1160,0.0,0.0
HMR_1190,0.0,0.0
HMR_1232,0.0,1000.0
HMR_1233,0.0,1000.0
HMR_1264,0.0,1000.0
HMR_1266,0.0,1000.0
HMR_1280,-1000.0,1000.0
HMR_1302,0.0,0.0
HMR_1303,0.0,0.0
HMR_1305,0.0,1000.0
HMR_1307,0.0,1000.0
HMR_1321,-1000.0,1000.0
HMR_1325,0.0,1000.0
HMR_1329,-1000.0,1000.0
HMR_1344,0.0,0.0
HMR_1388,0.0,0.0
HMR_1390,0.0,1000.0
HMR_1391,0.0,0.0
HMR_1393,0.0,0.0
LTA4H,0.0,1000.0
LTC4CP,-1000.0,1000.0
LTC4Sr,0.0,1000.0
LTD4DP,-1000.0,1000.0
P4504B1r,0.0,1000.0
P4504F121r,0.0,1000.0
P4504F122r,0.0,0.0
P4504F81r,0.0,0.0
P450LTB4r,0.0,1000.0
PGDI,-1000.0,1000.0
PGDIr,0.0,0.0
PGESc,0.0,1000.0
PGESr,0.0,0.0
PGISr,-1000.0,1000.0
PGS,0.0,1000.0
PGSr,0.0,1000.0
PTGFS,0.0,1000.0
RE1077C,0.0,0.0
RE1818C,0.0,0.0
RE1818M,0.0,0.0
RE1818R,0.0,0.0
RE1818X,0.0,0.0
RE1819C,0.0,0.0
RE1819M,0.0,0.0
RE1819X,0.0,0.0
RE1978C,0.0,0.0
RE2050C,0.0,0.0
RE2050R,0.0,0.0
RE2051C,0.0,0.0
RE2051G,0.0,0.0
RE2051R,0.0,0.0
RE2067C,0.0,0.0
RE2068C,0.0,0.0
RE2069C,-1000.0,1000.0
RE2070C,0.0,0.0
RE2078M,0.0,0.0
RE2079R,-1000.0,1000.0
RE2080C,0.0,0.0
RE2360C,0.0,0.0
RE2360N,0.0,0.0
RE2958C,0.0,0.0
RE3010C,-1000.0,1000.0
RE3010M,-1000.0,0.0
RE3010R,0.0,0.0
RE3010X,0.0,0.0
RE3011M,0.0,0.0
RE3011R,-1000.0,0.0
RE3012C,-1000.0,0.0
RE3012M,0.0,0.0
RE3012R,-1000.0,0.0
RE3014C,0.0,0.0
RE3014R,0.0,1000.0
RE3015C,0.0,0.0
RE3015R,0.0,1000.0
RE3016R,-1000.0,0.0
RE3017R,-1000.0,1000.0
RE3018C,0.0,0.0
RE3018R,0.0,0.0
RE3019C,0.0,0.0
RE3019R,0.0,0.0
RE3020C,0.0,0.0
RE3020R,0.0,0.0
RE3021C,0.0,0.0
RE3022C,0.0,0.0
RE3307C,0.0,0.0
RE3307M,0.0,0.0
RE3307X,0.0,0.0
RE3308C,0.0,0.0
RE3308M,0.0,0.0
RE3308R,0.0,0.0
RE3308X,0.0,0.0
RE3310C,0.0,0.0
RE3310R,0.0,0.0
RE3334M,0.0,0.0
RE3334X,0.0,0.0
RE3335C,0.0,0.0
RE3335M,0.0,0.0
RE3335R,0.0,0.0
RE3335X,0.0,0.0
RE3336M,0.0,0.0
RE3336X,0.0,0.0
RE3337M,0.0,0.0
RE3337X,0.0,0.0
RE3338C,0.0,0.0
RE3338M,0.0,0.0
RE3338X,0.0,0.0
RE3339C,0.0,0.0
RE3339M,0.0,0.0
RE3339X,0.0,0.0
RE3340C,0.0,0.0
RE3340M,0.0,0.0
RE3340X,0.0,0.0
RE3341M,0.0,0.0
RE3341X,0.0,0.0
RE3342M,0.0,0.0
RE3342X,0.0,0.0
RE3343C,0.0,0.0
RE3343M,0.0,0.0
RE3343X,0.0,0.0
RE3344M,0.0,0.0
RE3344X,0.0,0.0
RE3345C,0.0,0.0
RE3345M,0.0,0.0
RE3345R,0.0,0.0
RE3345X,0.0,0.0
RE3421M,0.0,0.0
RE3421R,-1000.0,1000.0
RE3422C,0.0,0.0
RE3423C,0.0,0.0
RE3430C,0.0,1000.0
RE3430M,0.0,0.0
RE3430X,0.0,0.0
RE3431C,-1000.0,1000.0
RE3432C,-1000.0,1000.0
RE3432M,-1000.0,0.0
RE3432X,-1000.0,0.0
RE3434C,0.0,1000.0
RE3434R,0.0,0.0
RE3435C,0.0,1000.0
RE3435R,0.0,0.0
RE3436C,0.0,1000.0
RE3436R,0.0,0.0
RE3437C,0.0,1000.0
RE3443M,0.0,0.0
RE3443X,0.0,0.0
RE3444C,0.0,0.0
RE3444M,0.0,0.0
RE3444X,0.0,0.0
RE3445M,0.0,0.0
RE3445X,0.0,0.0
RE3446C,0.0,0.0
RE3446M,-1000.0,0.0
RE3446R,0.0,0.0
RE3446X,-1000.0,0.0
RE3447M,0.0,0.0
RE3447X,0.0,0.0
RE3448C,0.0,0.0
RE3448M,0.0,0.0
RE3448X,0.0,0.0
RE3477C,-1000.0,1000.0
RE3485C,0.0,1000.0
RE3485N,0.0,0.0
RE3486C,0.0,0.0
RE3488C,0.0,0.0
RE3488N,0.0,0.0
RE3488R,0.0,0.0
RE3488X,0.0,0.0
RE3490C,0.0,0.0
RE3491C,0.0,0.0
RE3493C,0.0,1000.0
RE3494C,0.0,0.0
RE3495C,0.0,0.0
RE3496C,0.0,1000.0
RE3496N,0.0,0.0
RE3498N,0.0,0.0
RE3498R,0.0,0.0
RE3499C,0.0,0.0
RE3500C,0.0,0.0
RE3500R,0.0,0.0
RE3500X,0.0,0.0
RE3501C,0.0,0.0
RE3501R,0.0,0.0
RE3501X,0.0,0.0
RE3502C,0.0,0.0
RE3502X,0.0,0.0
RE3503C,0.0,0.0
RE3503N,0.0,0.0
RE3506C,0.0,0.0
RE3506R,0.0,0.0
RE3524R,-1000.0,1000.0
RE3532C,0.0,0.0
RE3532M,0.0,0.0
RE3532R,0.0,0.0
RE3533C,0.0,0.0
RE3533M,0.0,0.0
RE3533R,0.0,0.0
RE3534C,0.0,0.0
RE3534M,0.0,0.0
RE3534R,0.0,0.0
RE3535R,0.0,0.0
RE3536C,0.0,0.0
RE3537C,0.0,0.0
RE3550X,0.0,0.0
RE3551X,0.0,0.0
RE3552X,0.0,0.0
RE3554C,0.0,0.0
RE3554M,0.0,0.0
RE3554R,0.0,0.0
RE3556C,-1000.0,1000.0
RE3557C,0.0,0.0
RE3557M,0.0,0.0
RE3557R,0.0,0.0
RE3559M,0.0,0.0
RE3559X,0.0,0.0
RE3560C,0.0,0.0
RE3560M,0.0,0.0
RE3560X,0.0,0.0
RE3561M,0.0,0.0
RE3561X,0.0,0.0
RE3562C,0.0,0.0
RE3562M,0.0,0.0
RE3562R,0.0,0.0
RE3562X,0.0,0.0
RE3563M,0.0,0.0
RE3563X,0.0,0.0
RE3564C,0.0,0.0
RE3564M,0.0,0.0
RE3564X,0.0,0.0
RE3565C,-1000.0,1000.0
RE3568C,-1000.0,1000.0
RE3570C,0.0,0.0
RE3571C,0.0,0.0
RE3571R,0.0,0.0
RE3572X,0.0,0.0
RE3573X,0.0,0.0
RE3574X,0.0,0.0
RE3575X,0.0,0.0
RE3576X,0.0,0.0
RE3577X,0.0,0.0
RE3578X,0.0,0.0
RE3580X,0.0,0.0
RE3581X,0.0,0.0
RE3582X,0.0,0.0
RE3583X,0.0,0.0
RE3586X,0.0,0.0
RE3587C,0.0,1000.0
RE3587N,0.0,0.0
RE3596C,0.0,0.0
RE3596M,0.0,0.0
RE3596X,0.0,0.0
RE3597C,-1000.0,0.0
RE3597M,0.0,0.0
RE3597X,0.0,0.0
TXASr,0.0,1000.0
ACGALK,0.0,1000.0
ACGALK2,0.0,1000.0
ACGAM2E,-1000.0,1000.0
ACGAM6PSi,0.0,1000.0
ACGAMK,0.0,1000.0
ACGAMPM,0.0,1000.0
ACNAM9PL,0.0,1000.0
ACNAM9PL2,0.0,0.0
ACNAMPH,0.0,1000.0
ACNMLr,-1000.0,1000.0
AGDC,0.0,1000.0
AMANK,0.0,1000.0
AMY1e,0.0,1000.0
AMY2e,0.0,1000.0
CACNAO,0.0,0.0
CACNAO2,0.0,0.0
CHTNASE,0.0,1000.0
CHTNASEe,0.0,333.3333333333333
CMPSAS,0.0,1000.0
CMPSASn,0.0,1000.0
CSAPASEly,0.0,166.66666666666666
CSBPASEly,0.0,166.66666666666666
CSCPASEly,0.0,166.66666666666666
CSDPASEly,0.0,166.66666666666666
CSEPASEly,0.0,166.66666666666666
F1PGT,0.0,111.1111111111111
FBA2,0.0,1000.0
FBP26,0.0,1000.0
FK,0.0,111.1111111111111
G6PDA,0.0,1000.0
GALNACT1g,0.0,166.66666666666666
GALNACT2g,0.0,166.66666666666666
GALNACT3g,0.0,166.66666666666666
GALNACT4g,0.0,166.66666666666666
GALNACT5g,0.0,166.66666666666666
GALT2g,0.0,166.66666666666666
GALTg,0.0,166.66666666666666
GAMYe,0.0,1000.0
GBPS,0.0,0.0
GF6PTA,0.0,1000.0
GFUCS,0.0,1000.0
GGNG,0.0,272.72727272727275
GLBRAN,0.0,450.8286787110719
GLCAASE1ly,0.0,125.0
GLCAASE4ly,0.0,166.66666666666666
GLCAASE5ly,0.0,166.66666666666666
GLCAASE6ly,0.0,166.66666666666666
GLCAASE7ly,0.0,166.66666666666666
GLCAASE8ly,0.0,1000.0
GLCAASE9ly,0.0,1000.0
GLCAE1g,0.0,166.66666666666666
GLCAE2g,0.0,0.0
GLCAT2g,0.0,166.66666666666666
GLCAT3g,0.0,166.66666666666666
GLCAT4g,0.0,166.66666666666666
GLCAT5g,0.0,166.66666666666666
GLCAT6g,0.0,0.0
GLCAT7g,0.0,0.0
GLCAT8g,0.0,0.0
GLCAT9g,0.0,0.0
GLCATg,0.0,166.66666666666666
GLCNACASE1ly,0.0,125.0
GLCNACASE2ly,0.0,125.0
GLCNACASE3ly,0.0,125.0
GLCNACASE4ly,0.0,125.0
GLCNACASE5ly,0.0,125.0
GLCNACDASg,0.0,0.0
GLCNACT2g,0.0,0.0
GLCNACT3g,0.0,0.0
GLCNACT4g,0.0,0.0
GLCNACT5g,0.0,0.0
GLDBRAN,0.0,445.54455445544556
GLGNS1,0.0,450.8286787110719
GLPASE1,0.0,445.5445544554455
GLPASE2,0.0,267.3267326732673
