NCBI GeneID	Symbol	Description	Taxonomic Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
100768574	Bhlha15	basic helix-loop-helix family member a15	Cricetulus griseus	PROTEIN_CODING	2	168620	NCBI Ortholog
100768579	Srsf12	serine and arginine rich splicing factor 12	Cricetulus griseus	PROTEIN_CODING	3	135295	NCBI Ortholog
100768587	Banf2	BANF family member 2	Cricetulus griseus	PROTEIN_CODING	4	140836	NCBI Ortholog
100768595	Prph	peripherin	Cricetulus griseus	PROTEIN_CODING	4	5630	NCBI Ortholog
100768596	Lgals12	galectin 12	Cricetulus griseus	PROTEIN_CODING	2	85329	NCBI Ortholog
100768598	Zdhhc23	zinc finger DHHC-type palmitoyltransferase 23	Cricetulus griseus	PROTEIN_CODING	4	254887	NCBI Ortholog
100768599	Cnga1	cyclic nucleotide gated channel subunit alpha 1	Cricetulus griseus	PROTEIN_CODING	2	1259	NCBI Ortholog
100768600	Epb42	erythrocyte membrane protein band 4.2	Cricetulus griseus	PROTEIN_CODING	2	2038	NCBI Ortholog
100768601	Rufy4	RUN and FYVE domain containing 4	Cricetulus griseus	PROTEIN_CODING	2	285180	NCBI Ortholog
100768604	Fam178b	family with sequence similarity 178 member B	Cricetulus griseus	PROTEIN_CODING	4	51252	NCBI Ortholog
100768609	Ssbp4	single stranded DNA binding protein 4	Cricetulus griseus	PROTEIN_CODING	13	170463	NCBI Ortholog
100768615	Prkg1	protein kinase cGMP-dependent 1	Cricetulus griseus	PROTEIN_CODING	3	5592	NCBI Ortholog
100768618	Icoslg	inducible T cell costimulator ligand	Cricetulus griseus	PROTEIN_CODING	2	23308	NCBI Ortholog
100768621	Pkhd1l1	PKHD1 like 1	Cricetulus griseus	PROTEIN_CODING	2	93035	NCBI Ortholog
100768625	Gpc4	glypican 4	Cricetulus griseus	PROTEIN_CODING	2	2239	NCBI Ortholog
100768628	Mecom	MDS1 and EVI1 complex locus	Cricetulus griseus	PROTEIN_CODING	10	2122	NCBI Ortholog
100768629	Rinl	Ras and Rab interactor like	Cricetulus griseus	PROTEIN_CODING	2	126432	NCBI Ortholog
100768643	Tceal5	transcription elongation factor A like 5	Cricetulus griseus	PROTEIN_CODING	2	340543	NCBI Ortholog
100768645	Smg9	SMG9 nonsense mediated mRNA decay factor	Cricetulus griseus	PROTEIN_CODING	4	56006	NCBI Ortholog
100768646	Igsf1	immunoglobulin superfamily member 1	Cricetulus griseus	PROTEIN_CODING	10	3547	NCBI Ortholog
100768651	Otud6a	OTU deubiquitinase 6A	Cricetulus griseus	PROTEIN_CODING	2	139562	NCBI Ortholog
100768655	Lhx5	LIM homeobox 5	Cricetulus griseus	PROTEIN_CODING	2	64211	NCBI Ortholog
100768656	B3gnt6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6	Cricetulus griseus	PROTEIN_CODING	2	192134	NCBI Ortholog
100768658	Vav3	vav guanine nucleotide exchange factor 3	Cricetulus griseus	PROTEIN_CODING	5	10451	NCBI Ortholog
100768672	Gbx2	gastrulation brain homeobox 2	Cricetulus griseus	PROTEIN_CODING	2	2637	NCBI Ortholog
100768674	Pdlim2	PDZ and LIM domain 2	Cricetulus griseus	PROTEIN_CODING	3	64236	NCBI Ortholog
100768676	Phyhd1	phytanoyl-CoA dioxygenase domain containing 1	Cricetulus griseus	PROTEIN_CODING	5	254295	NCBI Ortholog
100768679	Vrtn	vertebrae development associated	Cricetulus griseus	PROTEIN_CODING	2	55237	NCBI Ortholog
100768682	Snx15	sorting nexin 15	Cricetulus griseus	PROTEIN_CODING	4	29907	NCBI Ortholog
100768686	Gas7	growth arrest specific 7	Cricetulus griseus	PROTEIN_CODING	2	8522	NCBI Ortholog
100768689	Nkx2-3	NK2 homeobox 3	Cricetulus griseus	PROTEIN_CODING	2	159296	NCBI Ortholog
100768694	Tmem179	transmembrane protein 179	Cricetulus griseus	PROTEIN_CODING	2	388021	NCBI Ortholog
100768695	Dnah17	dynein axonemal heavy chain 17	Cricetulus griseus	PROTEIN_CODING	3	8632	NCBI Ortholog
100768698	Rarb	retinoic acid receptor beta	Cricetulus griseus	PROTEIN_CODING	6	5915	NCBI Ortholog
100768699	Gucy1a1	guanylate cyclase 1 soluble subunit alpha 1	Cricetulus griseus	PROTEIN_CODING	6	2982	NCBI Ortholog
100768701	Ikzf3	IKAROS family zinc finger 3	Cricetulus griseus	PROTEIN_CODING	4	22806	NCBI Ortholog
100768711	CUNH19orf67	chromosome unknown C19orf67 homolog	Cricetulus griseus	PROTEIN_CODING	2	646457	NCBI Ortholog
100768712	Ripk3	receptor interacting serine/threonine kinase 3	Cricetulus griseus	PROTEIN_CODING	2	11035	NCBI Ortholog
100768715	Tnfsf11	TNF superfamily member 11	Cricetulus griseus	PROTEIN_CODING	2	8600	NCBI Ortholog
100768720	Wfdc3	WAP four-disulfide core domain 3	Cricetulus griseus	PROTEIN_CODING	2	140686	NCBI Ortholog
100768724	Klhl15	kelch like family member 15	Cricetulus griseus	PROTEIN_CODING	7	80311	NCBI Ortholog
100768725	Sh2d1b	SH2 domain containing 1B	Cricetulus griseus	PROTEIN_CODING	2	117157	NCBI Ortholog
100768726	Bicral	BICRA like chromatin remodeling complex associated protein	Cricetulus griseus	PROTEIN_CODING	7	23506	NCBI Ortholog
100768727	Ppl	periplakin	Cricetulus griseus	PROTEIN_CODING	2	5493	NCBI Ortholog
100768729	Agr3	anterior gradient 3, protein disulphide isomerase family member	Cricetulus griseus	PROTEIN_CODING	2	155465	NCBI Ortholog
100768730	Tas2r38	taste 2 receptor member 38	Cricetulus griseus	PROTEIN_CODING	2	5726	NCBI Ortholog
100768732	Mkrn2os	MKRN2 opposite strand	Cricetulus griseus	PROTEIN_CODING	2	100129480	NCBI Ortholog
100768736	Stxbp2	syntaxin binding protein 2	Cricetulus griseus	PROTEIN_CODING	6	6813	NCBI Ortholog
100768738	Kdf1	keratinocyte differentiation factor 1	Cricetulus griseus	PROTEIN_CODING	2	126695	NCBI Ortholog
100768742	CUNH19orf18	chromosome unknown C19orf18 homolog	Cricetulus griseus	PROTEIN_CODING	2	147685	NCBI Ortholog
100768744	Actg2	actin gamma 2, smooth muscle	Cricetulus griseus	PROTEIN_CODING	2	72	NCBI Ortholog
100768745	Tub	TUB bipartite transcription factor	Cricetulus griseus	PROTEIN_CODING	2	7275	NCBI Ortholog
100768746	Ppp1r1a	protein phosphatase 1 regulatory inhibitor subunit 1A	Cricetulus griseus	PROTEIN_CODING	2	5502	NCBI Ortholog
100768753	Gng2	G protein subunit gamma 2	Cricetulus griseus	PROTEIN_CODING	2	54331	NCBI Ortholog
100768757	Spaca6	sperm acrosome associated 6	Cricetulus griseus	PROTEIN_CODING	1	147650	NCBI Ortholog
100768762	Lingo4	leucine rich repeat and Ig domain containing 4	Cricetulus griseus	PROTEIN_CODING	2	339398	NCBI Ortholog
100768765	Nlrp2	NLR family pyrin domain containing 2	Cricetulus griseus	PROTEIN_CODING	2	55655	NCBI Ortholog
100768769	Itfg2	integrin alpha FG-GAP repeat containing 2	Cricetulus griseus	PROTEIN_CODING	6	55846	NCBI Ortholog
100768770	Cd163	CD163 molecule	Cricetulus griseus	PROTEIN_CODING	2	9332	NCBI Ortholog
100768772	Pou6f2	POU class 6 homeobox 2	Cricetulus griseus	PROTEIN_CODING	2	11281	NCBI Ortholog
100768773	Sdk1	sidekick cell adhesion molecule 1	Cricetulus griseus	PROTEIN_CODING	2	221935	NCBI Ortholog
100768777	Cimip1	ciliary microtubule inner protein 1	Cricetulus griseus	PROTEIN_CODING	2	128602	NCBI Ortholog
100768780	Lypd6b	LY6/PLAUR domain containing 6B	Cricetulus griseus	PROTEIN_CODING	2	130576	NCBI Ortholog
100768781	Il22	interleukin 22	Cricetulus griseus	PROTEIN_CODING	2	50616	NCBI Ortholog
100768784	Stx2	syntaxin 2	Cricetulus griseus	PROTEIN_CODING	6	2054	NCBI Ortholog
100768791	Aphrodisin	odorant-binding protein	Cricetulus griseus	PROTEIN_CODING	1		
100768798	Pank1	pantothenate kinase 1	Cricetulus griseus	PROTEIN_CODING	2	53354	NCBI Ortholog
100768802	Elavl3	ELAV like RNA binding protein 3	Cricetulus griseus	PROTEIN_CODING	2	1995	NCBI Ortholog
100768806	Pla2r1	phospholipase A2 receptor 1	Cricetulus griseus	PROTEIN_CODING	2	22925	NCBI Ortholog
100768811	Lrg1	leucine rich alpha-2-glycoprotein 1	Cricetulus griseus	PROTEIN_CODING	2	116844	NCBI Ortholog
100768814	Taf4b	TATA-box binding protein associated factor 4b	Cricetulus griseus	PROTEIN_CODING	3	6875	NCBI Ortholog
100768820	Clrn1	clarin 1	Cricetulus griseus	PROTEIN_CODING	10	7401	NCBI Ortholog
100768821	Cfap144	cilia and flagella associated protein 144	Cricetulus griseus	PROTEIN_CODING	4	440585	NCBI Ortholog
100768823	Gkn2	gastrokine 2	Cricetulus griseus	PROTEIN_CODING	2	200504	NCBI Ortholog
100768824	Thnsl2	threonine synthase like 2	Cricetulus griseus	PROTEIN_CODING	2	55258	NCBI Ortholog
100768825	Tnni3k	TNNI3 interacting kinase	Cricetulus griseus	PROTEIN_CODING	2	51086	NCBI Ortholog
100768828	Kif9	kinesin family member 9	Cricetulus griseus	PROTEIN_CODING	11	64147	NCBI Ortholog
100768831	Galnt13	polypeptide N-acetylgalactosaminyltransferase 13	Cricetulus griseus	PROTEIN_CODING	4	114805	NCBI Ortholog
100768833	Aoah	acyloxyacyl hydrolase	Cricetulus griseus	PROTEIN_CODING	4	313	NCBI Ortholog
100768840	Avpr2	arginine vasopressin receptor 2	Cricetulus griseus	PROTEIN_CODING	4	554	NCBI Ortholog
100768848	Derl3	derlin 3	Cricetulus griseus	PROTEIN_CODING	4	91319	NCBI Ortholog
100768849	Emx1	empty spiracles homeobox 1	Cricetulus griseus	PROTEIN_CODING	3	2016	NCBI Ortholog
100768854	Dgat2l6	diacylglycerol O-acyltransferase 2 like 6	Cricetulus griseus	PROTEIN_CODING	4	347516	NCBI Ortholog
100768858	Col11a1	collagen type XI alpha 1 chain	Cricetulus griseus	PROTEIN_CODING	4	1301	NCBI Ortholog
100768862	Dusp8	dual specificity phosphatase 8	Cricetulus griseus	PROTEIN_CODING	2	1850	NCBI Ortholog
100768863	Kctd14	potassium channel tetramerization domain containing 14	Cricetulus griseus	PROTEIN_CODING	2	65987	NCBI Ortholog
100768865	Dhh	desert hedgehog signaling molecule	Cricetulus griseus	PROTEIN_CODING	2	50846	NCBI Ortholog
100768866	Rab38	RAB38, member RAS oncogene family	Cricetulus griseus	PROTEIN_CODING	2	23682	NCBI Ortholog
100768870	Ocm2	oncomodulin 2	Cricetulus griseus	PROTEIN_CODING	2	4951	NCBI Ortholog
100768884	Dock10	dedicator of cytokinesis 10	Cricetulus griseus	PROTEIN_CODING	5	55619	NCBI Ortholog
100768898	Cmtm8	CKLF like MARVEL transmembrane domain containing 8	Cricetulus griseus	PROTEIN_CODING	3	152189	NCBI Ortholog
100768902	Lzts3	leucine zipper tumor suppressor family member 3	Cricetulus griseus	PROTEIN_CODING	3	9762	NCBI Ortholog
100768903	Lrrc25	leucine rich repeat containing 25	Cricetulus griseus	PROTEIN_CODING	2	126364	NCBI Ortholog
100768906	Pcdh9	protocadherin 9	Cricetulus griseus	PROTEIN_CODING	8	5101	NCBI Ortholog
100768907	Npffr1	neuropeptide FF receptor 1	Cricetulus griseus	PROTEIN_CODING	2	64106	NCBI Ortholog
100768909	Cstf2t	cleavage stimulation factor subunit 2 tau variant	Cricetulus griseus	PROTEIN_CODING	2	23283	NCBI Ortholog
100768919	Gpc3	glypican 3	Cricetulus griseus	PROTEIN_CODING	2	2719	NCBI Ortholog
100768920	St8sia1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	Cricetulus griseus	PROTEIN_CODING	2	6489	NCBI Ortholog
100768923	Sirt2	sirtuin 2	Cricetulus griseus	PROTEIN_CODING	2	22933	NCBI Ortholog
100768927	Myl7	myosin light chain 7	Cricetulus griseus	PROTEIN_CODING	2	58498	NCBI Ortholog
100768933	Adgrf1	adhesion G protein-coupled receptor F1	Cricetulus griseus	PROTEIN_CODING	24	266977	NCBI Ortholog
100768934	Nr1i3	nuclear receptor subfamily 1 group I member 3	Cricetulus griseus	PROTEIN_CODING	2	9970	NCBI Ortholog
100768936	Ndufaf4	NADH:ubiquinone oxidoreductase complex assembly factor 4	Cricetulus griseus	PROTEIN_CODING	2	29078	NCBI Ortholog
100768937	Nxf3	nuclear RNA export factor 3	Cricetulus griseus	PROTEIN_CODING	2	56000	NCBI Ortholog
100768942	Matcap2	microtubule associated tyrosine carboxypeptidase 2	Cricetulus griseus	PROTEIN_CODING	12	23366	NCBI Ortholog
100768945	Eda	ectodysplasin A	Cricetulus griseus	PROTEIN_CODING	9	1896	NCBI Ortholog
100768947	Prr16	proline rich 16	Cricetulus griseus	PROTEIN_CODING	2	51334	NCBI Ortholog
100768951	Usp13	ubiquitin specific peptidase 13	Cricetulus griseus	PROTEIN_CODING	6	8975	NCBI Ortholog
100768954	Alb	albumin	Cricetulus griseus	PROTEIN_CODING	3	213	NCBI Ortholog
100768961	Prlh	prolactin releasing hormone	Cricetulus griseus	PROTEIN_CODING	2	51052	NCBI Ortholog
100768970	Syndig1l	synapse differentiation inducing 1 like	Cricetulus griseus	PROTEIN_CODING	2	646658	NCBI Ortholog
100768971	Mettl27	methyltransferase like 27	Cricetulus griseus	PROTEIN_CODING	2	155368	NCBI Ortholog
100768972	Acta1	actin alpha 1, skeletal muscle	Cricetulus griseus	PROTEIN_CODING	2	58	NCBI Ortholog
100768974	Stx19	syntaxin 19	Cricetulus griseus	PROTEIN_CODING	2	415117	NCBI Ortholog
100768976	Myh13	myosin heavy chain 13	Cricetulus griseus	PROTEIN_CODING	2	8735	NCBI Ortholog
100768978	Nudt16	nudix hydrolase 16	Cricetulus griseus	PROTEIN_CODING	2	131870	NCBI Ortholog
100768979	Pnpla3	patatin like phospholipase domain containing 3	Cricetulus griseus	PROTEIN_CODING	2	80339	NCBI Ortholog
100768980	Afp	alpha fetoprotein	Cricetulus griseus	PROTEIN_CODING	2	174	NCBI Ortholog
100768981	Znf354c	zinc finger protein 354C	Cricetulus griseus	PROTEIN_CODING	3	30832	NCBI Ortholog
100768987	Npy2r	neuropeptide Y receptor Y2	Cricetulus griseus	PROTEIN_CODING	4	4887	NCBI Ortholog
100768989	Bean1	brain expressed associated with NEDD4 1	Cricetulus griseus	PROTEIN_CODING	2	146227	NCBI Ortholog
100768991	Eya2	EYA transcriptional coactivator and phosphatase 2	Cricetulus griseus	PROTEIN_CODING	6	2139	NCBI Ortholog
100768994	Ccdc141	coiled-coil domain containing 141	Cricetulus griseus	PROTEIN_CODING	2	285025	NCBI Ortholog
100768998	Adcy4	adenylate cyclase 4	Cricetulus griseus	PROTEIN_CODING	2	196883	NCBI Ortholog
100769002	C7	complement C7	Cricetulus griseus	PROTEIN_CODING	6	730	NCBI Ortholog
100769003	Wnt4	Wnt family member 4	Cricetulus griseus	PROTEIN_CODING	4	54361	NCBI Ortholog
100769007	Itga8	integrin subunit alpha 8	Cricetulus griseus	PROTEIN_CODING	4	8516	NCBI Ortholog
100769015	Agr2	anterior gradient 2, protein disulphide isomerase family member	Cricetulus griseus	PROTEIN_CODING	2	10551	NCBI Ortholog
100769016	Mgam	maltase-glucoamylase	Cricetulus griseus	PROTEIN_CODING	2	8972	NCBI Ortholog
100769021	Retn	resistin	Cricetulus griseus	PROTEIN_CODING	2	56729	NCBI Ortholog
100769023	Nr0b2	nuclear receptor subfamily 0 group B member 2	Cricetulus griseus	PROTEIN_CODING	4	8431	NCBI Ortholog
100769025	Gal3st3	galactose-3-O-sulfotransferase 3	Cricetulus griseus	PROTEIN_CODING	2	89792	NCBI Ortholog
100769038	Tcf21	transcription factor 21	Cricetulus griseus	PROTEIN_CODING	2	6943	NCBI Ortholog
100769043	Dnaaf4	dynein axonemal assembly factor 4	Cricetulus griseus	PROTEIN_CODING	4	161582	NCBI Ortholog
100769044	Rorc	RAR related orphan receptor C	Cricetulus griseus	PROTEIN_CODING	2	6097	NCBI Ortholog
100769049	Pcsk9	proprotein convertase subtilisin/kexin type 9	Cricetulus griseus	PROTEIN_CODING	2	255738	NCBI Ortholog
100769050	Ccnq	cyclin Q	Cricetulus griseus	PROTEIN_CODING	2	92002	NCBI Ortholog
100769051	Nrip2	nuclear receptor interacting protein 2	Cricetulus griseus	PROTEIN_CODING	2	83714	NCBI Ortholog
100769053	Plch2	phospholipase C eta 2	Cricetulus griseus	PROTEIN_CODING	2	9651	NCBI Ortholog
100769055	Card11	caspase recruitment domain family member 11	Cricetulus griseus	PROTEIN_CODING	2	84433	NCBI Ortholog
100769056	Usp7	ubiquitin specific peptidase 7	Cricetulus griseus	PROTEIN_CODING	4	7874	NCBI Ortholog
100769058	Prm3	protamine 3	Cricetulus griseus	PROTEIN_CODING	2	58531	NCBI Ortholog
100769059	Nacc2	NACC family member 2	Cricetulus griseus	PROTEIN_CODING	3	138151	NCBI Ortholog
100769070	Drd3	dopamine receptor D3	Cricetulus griseus	PROTEIN_CODING	6	1814	NCBI Ortholog
100769072	Tox3	TOX high mobility group box family member 3	Cricetulus griseus	PROTEIN_CODING	2	27324	NCBI Ortholog
100769077	B3gnt4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	Cricetulus griseus	PROTEIN_CODING	2	79369	NCBI Ortholog
100769079	Tmod4	tropomodulin 4	Cricetulus griseus	PROTEIN_CODING	2	29765	NCBI Ortholog
100769085	Rgl3	ral guanine nucleotide dissociation stimulator like 3	Cricetulus griseus	PROTEIN_CODING	2	57139	NCBI Ortholog
100769091	Fbxo40	F-box protein 40	Cricetulus griseus	PROTEIN_CODING	2	51725	NCBI Ortholog
100769092	Gbx1	gastrulation brain homeobox 1	Cricetulus griseus	PROTEIN_CODING	2	2636	NCBI Ortholog
100769093	Sema6b	semaphorin 6B	Cricetulus griseus	PROTEIN_CODING	3	10501	NCBI Ortholog
100769097	Btbd8	BTB domain containing 8	Cricetulus griseus	PROTEIN_CODING	6	284697	NCBI Ortholog
100769098	Cldn18	claudin 18	Cricetulus griseus	PROTEIN_CODING	4	51208	NCBI Ortholog
100769099	Cfap57	cilia and flagella associated protein 57	Cricetulus griseus	PROTEIN_CODING	2	149465	NCBI Ortholog
100769103	Gkn1	gastrokine 1	Cricetulus griseus	PROTEIN_CODING	2	56287	NCBI Ortholog
100769104	Fabp1	fatty acid binding protein 1	Cricetulus griseus	PROTEIN_CODING	2	2168	NCBI Ortholog
100769107	Poln	DNA polymerase nu	Cricetulus griseus	PROTEIN_CODING	11	353497	NCBI Ortholog
100769109	Nbeal2	neurobeachin like 2	Cricetulus griseus	PROTEIN_CODING	6	23218	NCBI Ortholog
100769113	Was	WASP actin nucleation promoting factor	Cricetulus griseus	PROTEIN_CODING	2	7454	NCBI Ortholog
100769117	Pmel	premelanosome protein	Cricetulus griseus	PROTEIN_CODING	4	6490	NCBI Ortholog
100769118	Nedd4l	NEDD4 like E3 ubiquitin protein ligase	Cricetulus griseus	PROTEIN_CODING	3	23327	NCBI Ortholog
100769119	L1cam	L1 cell adhesion molecule	Cricetulus griseus	PROTEIN_CODING	6	3897	NCBI Ortholog
100769122	Slc23a3	solute carrier family 23 member 3	Cricetulus griseus	PROTEIN_CODING	6	151295	NCBI Ortholog
100769128	Magel2	MAGE family member L2	Cricetulus griseus	PROTEIN_CODING	2	54551	NCBI Ortholog
100769129	Nelfe	negative elongation factor complex member E	Cricetulus griseus	PROTEIN_CODING	4	7936	NCBI Ortholog
100769131	Awat1	acyl-CoA wax alcohol acyltransferase 1	Cricetulus griseus	PROTEIN_CODING	2	158833	NCBI Ortholog
100769140	Brsk2	BR serine/threonine kinase 2	Cricetulus griseus	PROTEIN_CODING	8	9024	NCBI Ortholog
100769143	Ddn	dendrin	Cricetulus griseus	PROTEIN_CODING	2	23109	NCBI Ortholog
100769144	Ctsc	cathepsin C	Cricetulus griseus	PROTEIN_CODING	2	1075	NCBI Ortholog
100769153	Gabrr1	gamma-aminobutyric acid type A receptor subunit rho1	Cricetulus griseus	PROTEIN_CODING	6	2569	NCBI Ortholog
100769154	Usp16	ubiquitin specific peptidase 16	Cricetulus griseus	PROTEIN_CODING	12	10600	NCBI Ortholog
100769155	Dnajc28	DnaJ heat shock protein family (Hsp40) member C28	Cricetulus griseus	PROTEIN_CODING	5	54943	NCBI Ortholog
100769158	Slc6a17	solute carrier family 6 member 17	Cricetulus griseus	PROTEIN_CODING	3	388662	NCBI Ortholog
100769160	CUNH8orf58	chromosome unknown C8orf58 homolog	Cricetulus griseus	PROTEIN_CODING	12	541565	NCBI Ortholog
100769164	Scml4	Scm polycomb group protein like 4	Cricetulus griseus	PROTEIN_CODING	2	256380	NCBI Ortholog
100769165	Vmo1	vitelline membrane outer layer 1 homolog	Cricetulus griseus	PROTEIN_CODING	2	284013	NCBI Ortholog
100769166	C1ql4	complement C1q like 4	Cricetulus griseus	PROTEIN_CODING	2	338761	NCBI Ortholog
100769168	Bystin	bystin	Cricetulus griseus	PROTEIN_CODING	3		
100769171	Slc22a11	solute carrier family 22 member 11	Cricetulus griseus	PROTEIN_CODING	2	55867	NCBI Ortholog
100769172	Chrna6	cholinergic receptor nicotinic alpha 6 subunit	Cricetulus griseus	PROTEIN_CODING	4	8973	NCBI Ortholog
100769174	Ankrd39	ankyrin repeat domain 39	Cricetulus griseus	PROTEIN_CODING	12	51239	NCBI Ortholog
100769175	Arpp21	cAMP regulated phosphoprotein 21	Cricetulus griseus	PROTEIN_CODING	4	10777	NCBI Ortholog
100769180	Pgpep1	pyroglutamyl-peptidase I	Cricetulus griseus	PROTEIN_CODING	8	54858	NCBI Ortholog
100769189	Igsf3	immunoglobulin superfamily member 3	Cricetulus griseus	PROTEIN_CODING	2	3321	NCBI Ortholog
100769191	Sybu	syntabulin	Cricetulus griseus	PROTEIN_CODING	2	55638	NCBI Ortholog
100769193	Rab26	RAB26, member RAS oncogene family	Cricetulus griseus	PROTEIN_CODING	2	25837	NCBI Ortholog
100769204	Ncf1	neutrophil cytosolic factor 1	Cricetulus griseus	PROTEIN_CODING	2	653361	NCBI Ortholog
100769205	Camk2b	calcium/calmodulin dependent protein kinase II beta	Cricetulus griseus	PROTEIN_CODING	2	816	NCBI Ortholog
100769207	Sptbn4	spectrin beta, non-erythrocytic 4	Cricetulus griseus	PROTEIN_CODING	2	57731	NCBI Ortholog
100769210	Clrn2	clarin 2	Cricetulus griseus	PROTEIN_CODING	2	645104	NCBI Ortholog
100769211	Adgrf5	adhesion G protein-coupled receptor F5	Cricetulus griseus	PROTEIN_CODING	2	221395	NCBI Ortholog
100769221	Lrp2bp	LRP2 binding protein	Cricetulus griseus	PROTEIN_CODING	2	55805	NCBI Ortholog
100769224	Sds	serine dehydratase	Cricetulus griseus	PROTEIN_CODING	2	10993	NCBI Ortholog
100769225	Pik3cd	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	Cricetulus griseus	PROTEIN_CODING	7	5293	NCBI Ortholog
100769228	Slc2a6	solute carrier family 2 member 6	Cricetulus griseus	PROTEIN_CODING	2	11182	NCBI Ortholog
100769238	Gucy1a2	guanylate cyclase 1 soluble subunit alpha 2	Cricetulus griseus	PROTEIN_CODING	3	2977	NCBI Ortholog
100769241	Cxcr3	C-X-C motif chemokine receptor 3	Cricetulus griseus	PROTEIN_CODING	2	2833	NCBI Ortholog
100769242	Megf6	multiple EGF like domains 6	Cricetulus griseus	PROTEIN_CODING	2	1953	NCBI Ortholog
100769245	Dlx2	distal-less homeobox 2	Cricetulus griseus	PROTEIN_CODING	2	1746	NCBI Ortholog
100769253	Foxred2	FAD dependent oxidoreductase domain containing 2	Cricetulus griseus	PROTEIN_CODING	2	80020	NCBI Ortholog
100769256	Raph1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	Cricetulus griseus	PROTEIN_CODING	14	65059	NCBI Ortholog
